,Branch,Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
64,Sulzer Regional,0.9429745793328911,0.0570254206671089,0.9031398059494175,0.03390089478897882,0.919529038457907,0.9558231601760891,0.04417683982391075,0.033606669112822445,0.01724476366341703,0.012940942596186705,0.027404046282713014,0.027351172813925444,0.023001346608582315,0.030490960288488675,0.033480800915420085,0.03372395858088426,0.05181971425571889,0.08258550448916295,0.1312114394781452,0.10478998855880511,0.08396751281005352,0.10034849398484526,0.20603268556082852,0.05705642803752689,0.9429435719624729,0.02228140452879054,0.9777185954712092,0.21392542605692427,0.5002626559217764,0.24992070288797308,0.028166974502272724,0.0063247948815888105,0.0013994457494645683,0.32970029910328075,0.52118686336531,0.13399983174146596,0.011992711841482023,0.0031202939484612042,0.0,0.4148957496353313,0.3607974810442061,0.05409826859112499,0.29678503683348034,0.0006187656249421976,0.021088678505620802,0.043730574197485064,0.00797505155914033,0.76802777906757,0.026520665105270205,0.0016919733651607732,0.06670784290755084,0.0015929821317222366,0.05527292479381683,0.08018583262890876,0.06672850928457617,0.06024864031363984,0.04574199646625623,0.029068806398700096,0.046701757078490294,0.11093680535219079,0.1303593459382385,0.10886679731386159,0.05869120924175893,0.04560879058173998,0.04340382573286088,0.02752668499803308,0.02303798863364516,0.016986252841822726,0.00782268677622866,0.012624585541727478,0.048383030272817616,0.9516169697271826,0.8695661479704699,0.7259743000240568,0.3005033439800262,0.08731095544219893,0.029351472113826986
65,Thurgood Marshall,0.7319748972524037,0.2680251027475961,0.8415296094214968,0.15847039057850318,0.6813778129646451,0.7900721390932813,0.20992786090671864,0.1690554434820577,0.09148119121484341,0.08360001012675729,0.06518094508934727,0.06515431402483991,0.08001077602012156,0.040693458956812645,0.03844099904421829,0.026176605355821107,0.0713738015859526,0.06874687981751018,0.0738712960193894,0.059334567513617195,0.02421808661969465,0.03161019813028993,0.011051426998726174,0.29236837262130483,0.707631627378695,0.05433645944895708,0.9456635405510427,0.35337185665728993,0.4391702523345557,0.1475201429968297,0.0469814973942611,0.01041987038095978,0.0025363802361036874,0.48918687821204426,0.42516389707787094,0.07738395924728902,0.006770585496264049,0.0014946799665315974,0.0,0.6460503407427169,0.5492357520288806,0.09681458871383612,0.2505777124935308,0.0,0.002421467752867846,0.005933919535518461,0.022474119611467294,0.017797029704678852,0.9359852845531407,0.0018341978071323704,0.004465484526825696,0.0,0.02016322928718929,0.019754774121033384,0.08709178554190845,0.06161773347059219,0.08237119749871734,0.05556069432111058,0.06382492679595225,0.07199125258053306,0.06042316475586557,0.05530676856296328,0.054434257689909685,0.06719305698749889,0.06019240426715006,0.05890591651523513,0.03383390353754961,0.030560656864689634,0.020418945429762497,0.02076176850446412,0.1686302291337783,0.8313697708662218,0.5035822941307412,0.14280071843590064,0.0501199747157792,0.004101833464158738,0.0021349015930128543
66,Toman,0.7844164640603819,0.21558353593961802,0.8283675562769124,0.17163244372308764,0.7373976948588457,0.8988978346656487,0.1011021653343512,0.0634744458170393,0.04135433675720905,0.058654649378160575,0.09956038382791538,0.07691748690574256,0.06428115364921695,0.05571582947595955,0.059125117792461615,0.05288743465476945,0.08717400853637096,0.09798924907769474,0.09567685485024544,0.06305967476617018,0.032270695528276605,0.03807609540657049,0.013782583576196486,0.1821343198533445,0.8178656801466555,0.04157627152214425,0.9584237284778556,0.20257480905775552,0.42212457664849745,0.23704112253342396,0.09548201833359855,0.03250065015756521,0.010276823269159139,0.27192580142536926,0.5090036572420408,0.1555660790221146,0.05280799776901564,0.008696949983370611,0.0019995145580890684,0.7711734600221556,0.6176766925526505,0.153496767469505,0.13410874767446107,0.0005563979176487241,0.0058042130905614645,0.045182126817863634,0.005496065399980349,0.3523915312544737,0.11941847290878198,0.01382030085779859,0.0025923526163961607,0.00044195062596166546,0.37602985962042695,0.1353055321161605,0.06799103924006489,0.06112244940351724,0.07615283263253213,0.07023914414579473,0.06997053687241904,0.08391175270972663,0.0794673206253041,0.07349286703371008,0.053985305343647906,0.05127599170328884,0.0529662910135656,0.03921994480613306,0.04631903699282825,0.027059130140479754,0.012565475831507578,0.013345572885828823,0.33238248138009524,0.6676175186199047,0.32091701758048974,0.12330632498239738,0.029037646473617732,0.00706389114823397,0.004003901798171775
67,Uptown,0.9021662158936943,0.07230889199335011,0.9318859483822309,0.041269361360595495,0.8854158661286184,0.9585022291517958,0.04149777084820407,0.07630400913851583,0.046477982303911425,0.032253761743342706,0.026895085519023903,0.027954124257693055,0.037051305947401185,0.024026966922280114,0.03726624641523577,0.03162837140352236,0.06870264458052777,0.1048451842170875,0.11299039291946851,0.09132915893995858,0.06908824804294497,0.09296141393293825,0.1202251037161476,0.1360191796030352,0.8639808203969651,0.03909045267199602,0.9609095473280043,0.4040750547039312,0.4677507954700088,0.11505904915849355,0.010518098859694982,0.002079363292013234,0.0005176385158582634,0.5224818164464111,0.3946694826346997,0.07625147053143659,0.006232902231786049,0.0003643281556665344,0.0,0.3088404778746136,0.2762106102087432,0.03262986766587024,0.4209249153585919,0.00012404184250194928,0.019885135632816384,0.044317138589490955,0.006915139602441742,0.6745264910441724,0.14405818870435938,0.0032222506937993815,0.09687491158460769,0.0001223926309322508,0.027332123098668806,0.053863642243459964,0.05142895850720821,0.03304438111309081,0.02296956182672549,0.026103171772251563,0.10783125914060829,0.1594157700565277,0.13945230783238358,0.09137660288129387,0.05787362363820274,0.043762634617527905,0.04322907505933079,0.02494946209594636,0.03498631783199557,0.017136710675627012,0.012401449797823415,0.015073962318560901,0.06348846722805332,0.9365115327719467,0.8483480097612662,0.678653915271925,0.269231716670702,0.06740248047024597,0.016232490144045715
68,Vodak-East Side,0.802181262516555,0.197818737483445,0.8811112701107439,0.11888872988925628,0.7628253590744507,0.8391805380722495,0.16081946192775043,0.10211482176455981,0.07179572487495119,0.055720062596177435,0.06466762094023563,0.0382704163648358,0.04320518102302781,0.04838250352885805,0.04161101033916182,0.04847070354088203,0.07499508969766128,0.10453618454267817,0.11201552525809033,0.11368794688958879,0.030430440035068278,0.03371521357561528,0.016381555028607796,0.19134010187092454,0.8086598981290755,0.06019085194134185,0.9398091480586583,0.21723655721806323,0.4407099668899768,0.2464267849571985,0.07692386368388204,0.014857857283328358,0.003844969967551048,0.4029148007068325,0.39552510587234013,0.14352412579047136,0.03609779547913696,0.016680897560080062,0.005257274591138989,0.7011457474317879,0.6237440283704438,0.07740171906134419,0.23033388695967463,0.0,0.00024907721468414384,0.011791814127836846,0.008499076074458739,0.012358337649607523,0.9701459991325776,0.000611939277123748,0.0036361249477199196,0.0,0.0025581037319701025,0.010689495261001028,0.050842115742270204,0.05666966953953603,0.06920752356398822,0.05994264387578825,0.05710592233126487,0.07952430234796919,0.06646591436117483,0.06187485475282053,0.0820308701414338,0.07970603471729447,0.06429077346271407,0.0435026874330272,0.04101715500792138,0.03181088170293941,0.022456038745252753,0.02478828106788577,0.1359308459328454,0.8640691540671545,0.6169694895686638,0.22303931609997885,0.07455126280807436,0.010816371597522776,0.006230371957695949
69,Walker,0.8755605142699573,0.12443948573004264,0.9155426300884228,0.0844573699115772,0.8443909971269048,0.9095649840323736,0.0904350159676265,0.059311474955529214,0.035235308612802614,0.02249673787936011,0.045591411227109906,0.05485852689144823,0.02122768187232634,0.058156591255485696,0.028978179962126784,0.026492141099665596,0.08559331987974346,0.09513408755505692,0.1266347321376639,0.11263189507293236,0.06926137310181812,0.06371115100311889,0.0946853874938112,0.09904112932420656,0.9009588706757935,0.030631692459130513,0.9693683075408696,0.11240681491410014,0.42650719590409514,0.3425108495170862,0.07978081987258681,0.031267401467130224,0.007526918325001234,0.25850628102812045,0.515544015782254,0.20327187254894985,0.01243090630573014,0.010246924334945421,0.0,0.7750038339895999,0.6990667100069345,0.0759371239826655,0.1166053511466256,0.0002338232837646498,0.0007313957176653079,0.011158276649332338,0.006111695131570343,0.4476424879366998,0.4486977051815208,0.0019499945158412064,0.008883930167947699,0.00204371633766462,0.03643975238121456,0.05434241347911108,0.053195274696305,0.0607438781558998,0.06153755844326087,0.05940571311423402,0.05518956505910473,0.05910957319141988,0.06212512878352751,0.0663566756303757,0.05552133867219063,0.09343304802923956,0.09413508805893743,0.051487930940239145,0.041022696154074334,0.019640997719372326,0.02468516042522819,0.024254556756237156,0.09055554103487322,0.9094444589651268,0.6922545535874264,0.3615622435918631,0.15963796813858927,0.031962288784676336,0.012953704855343383
70,Water Works,0.8620877876231426,0.022175557245697777,0.890661199888842,0.020853711862842177,0.8990680101004718,0.9738827859167772,0.026117214083222724,0.06782465807923464,0.022529440400108236,0.015826696940687057,0.019831194562812703,0.01644157135805237,0.01780685615447123,0.018949290370916,0.015469735218146648,0.015688207538325498,0.03792888298034991,0.07017994790913823,0.12361418876129462,0.10478535201604976,0.06650705694658789,0.11391205101123128,0.27270486975259317,0.10311314048611128,0.8968868595138886,0.009093813078657864,0.990906186921342,0.4773455374243654,0.4348270888822707,0.07853272071753245,0.005293937099459991,0.004000715876371278,0.0,0.6050966985111587,0.34078408922541387,0.047961262551577746,0.0011600447213782547,0.004997904990471409,0.0,0.24247262802623287,0.22259306429884151,0.019879563727391247,0.22238689530784328,0.0010428257813331352,0.014723667726010314,0.31632621721950716,0.023669068376387024,0.7183031702939672,0.040549396614831035,0.0033747605442613453,0.1725805770069605,0.0,0.020786378605252516,0.04440571693472731,0.02584196159159391,0.011224053040658646,0.014088277941289442,0.01728758279281986,0.08987498182914555,0.18392554805894132,0.14470541292090525,0.07750549688240486,0.043662429989744206,0.06835243539387302,0.06015310631570005,0.06199724302760181,0.05413514674973044,0.027358346543307363,0.016355508164886012,0.020095323976954075,0.010420559819695134,0.9895794401803047,0.9519981949324485,0.8652379907042062,0.44860950482177736,0.19336297128915161,0.05318625061957832
71,West Belmont,0.851175974561494,0.14882402543850576,0.8969531422268098,0.10304685777318992,0.8174847397863642,0.9404936707940966,0.05950632920590319,0.05105566873787557,0.025989326988112064,0.05046701203408946,0.05716494429635017,0.037012869271805596,0.061102014235107555,0.04093965421033481,0.029521175585368237,0.021300540643135798,0.06317057443638462,0.08849868018403521,0.15633962206689336,0.10741675797539538,0.06021766725198873,0.10079905521477721,0.04900443686834532,0.11168684476197246,0.8883131552380275,0.020107488189240692,0.9798925118107591,0.08182837584208003,0.3794214684934744,0.3567185539961081,0.12854993641136067,0.03049618480978681,0.022985480447189618,0.13659470396681517,0.4994125899102697,0.30979497695007785,0.04276828518052299,0.010010208043736564,0.0014192359485775473,0.7911527610572492,0.6865340545578458,0.10461870649940323,0.10712902822590248,0.0,0.0058927936901543385,0.01307904568041851,0.016962938549451197,0.5697708771355444,0.03876955843667596,0.0073168874964255745,0.03472949836807269,0.0005168129324209632,0.2531671751186255,0.09572919051223494,0.05225944811386695,0.05138045724615596,0.07127615588261743,0.06988304407640096,0.06282712045687926,0.07189307269210267,0.07735913459172272,0.06573949854241193,0.08046679028295335,0.07048997665357794,0.07173645859853149,0.045798896580972775,0.028271049398799705,0.018704836074707302,0.012261036653769777,0.013241664579526531,0.19562730578106205,0.8043726942189381,0.5028365829673429,0.20381422989526202,0.06840115068227018,0.01984670053255004,0.008470828500954163
72,West Chicago Avenue,0.8192769243432844,0.18072307565671553,0.8716237668766803,0.12837623312331958,0.745243132235632,0.8812081762099722,0.11879182379002776,0.11932872319652542,0.07076371246015532,0.07959940904473158,0.08640357792236598,0.07606724534239057,0.039367893111872714,0.060091353100880616,0.05599475265285489,0.04348252338402834,0.07268171647746183,0.08027517599514257,0.08435254126695925,0.04330592179553109,0.036063294983383586,0.03164592033762118,0.02057623892809435,0.2281915151898933,0.7718084848101068,0.058870329776354105,0.9411296702236458,0.2972260246500939,0.39098872497697296,0.2058297287138435,0.08290333546259086,0.018645533290394516,0.0044066529061039745,0.4210487484004412,0.4033344484770582,0.13652871321364113,0.032627356909654695,0.005696911501584386,0.0007638214976203075,0.7006599048685109,0.55515791757199,0.14550198729652092,0.2238282856369961,0.0,0.00038307678131191457,0.014144646838726852,0.005973671106026764,0.09490948030345732,0.7284299920685874,0.007371029176648065,0.005478541266307501,2.5423692347898915e-05,0.09046185414917711,0.07332367934347471,0.06831677728097939,0.06325377060443185,0.07108335039057254,0.07765032656421196,0.06941741096179091,0.06531360541949184,0.06820713397938798,0.06721003199681778,0.049750227017269485,0.054827048772169026,0.054595370616816005,0.05623811101663576,0.032604908492578334,0.016577508857823796,0.01232207628804226,0.02293161870438639,0.2051644833984722,0.7948355166015281,0.4303139891344276,0.1005114471638047,0.04330159668615721,0.008885275049912144,0.0032974080775466466
73,West Englewood,0.7235748560118389,0.2764251439881611,0.7722131728898256,0.22778682711017434,0.6567849155651799,0.7696051830245381,0.23039481697546177,0.14189509117076865,0.07613905394647523,0.09566624477208155,0.13651770653980855,0.07900643978626902,0.06368441707106517,0.062144790008207086,0.03832893771981509,0.03494450475300877,0.06384989422673018,0.0636262064246857,0.06549499607627939,0.02738362648592174,0.02381316494543079,0.016012301288039255,0.011492624785413224,0.2906420598686299,0.7093579401313701,0.07196947613777283,0.9280305238622272,0.3646879773187328,0.4180268314967189,0.15362902267589554,0.04898976337279843,0.009660189325551967,0.005006215810302251,0.49029825664394927,0.39539149920897904,0.09687173515624793,0.014050341144565312,0.003163995510929289,0.0002241723353292186,0.6559986797363346,0.5570984680635771,0.0989002116727573,0.2759967676237586,0.0007029228874955288,0.0,0.011635029911631465,0.00435354817236119,0.0890711356772596,0.7718017007289134,0.00651781753040536,0.0016511868064827155,0.0,0.0921956344898841,0.03876252476705457,0.06910382896144458,0.062448977136437045,0.05660743652258472,0.05799412458666681,0.06468436762647742,0.07070823048290024,0.06477289583515788,0.04793870649600373,0.05350072901229382,0.0800005041849354,0.05829467183667974,0.0400579447129835,0.06316990038072995,0.056424954374978395,0.02988624356422293,0.01560568892689984,0.20800069834253768,0.7919993016574624,0.3551654424073011,0.09033175279648475,0.026871381359788372,0.0019494358469706896,0.0008790602255565155
74,West Lawn,0.8357202007322604,0.16427979926773964,0.8515742875250025,0.14842571247499747,0.8004694564331173,0.8970626710916814,0.10293732890831887,0.045573816167476106,0.01958857059566343,0.038013890299331284,0.100759184899177,0.07398101512071732,0.055757374475564,0.036658469650546296,0.04254882763623407,0.039479318002770575,0.07109467510567553,0.08383730378478123,0.1300438465771126,0.0894295544422888,0.06241881135579834,0.06435109126815436,0.04646425061870832,0.12000610975093555,0.8799938902490644,0.02426136830222076,0.9757386316977791,0.13306178501636598,0.340692894903432,0.3309100271860439,0.13622046348546973,0.0540044777540064,0.005110351654681756,0.2804687633088541,0.3920774464571303,0.2347194412380746,0.09037964126147369,0.0011444079971583841,0.0012102997373089276,0.8069122984747048,0.6374515838767589,0.1694607145979458,0.12980287869780532,0.0,0.0020271720402367088,0.018924593414028704,0.006332218653387159,0.5134815112547798,0.018762938986155223,0.017990930859990796,0.008741222185846073,0.00201949002641516,0.29264778487570975,0.14635612181110308,0.07941111293385668,0.06363509884381584,0.08604934356834391,0.08318069960167264,0.0662737723523318,0.07784377414903566,0.06376355735505969,0.0668347639417203,0.05323161368078787,0.049947156229978175,0.03990780279784545,0.03282920097051626,0.03190699450365384,0.03593724378079827,0.00968618849977007,0.010702332509818831,0.24432829123471456,0.7556717087652853,0.3699324278222557,0.15458214484683291,0.045626798931581426,0.008781685775306934,0.0032935917244997664
75,West Loop,0.8727239579055251,0.020677824384943158,0.875106267393044,0.012995808866444957,0.9191622888332034,0.9684586712848696,0.03154132871513031,0.047125326957974334,0.014738360687551638,0.01141240661052113,0.00798430664640566,0.01341308950293686,0.02546418382668551,0.008094988623932828,0.007602408673283995,0.014947488032619513,0.021808245171905563,0.05178008371296241,0.1211481335026228,0.11132513790274662,0.0769266592456388,0.17736214380195003,0.28886703710026157,0.07648775011970275,0.9235122498802971,0.0043040626531343435,0.9956959373468656,0.31920993061837544,0.5549489049790772,0.11805607497757804,0.0037703627505209594,0.0029295039172169187,0.0010852227572311708,0.43681303092522916,0.49866283921762466,0.06287954263488713,0.0007986576340574045,0.0006078121924613481,0.00023811739574028634,0.2791169953516679,0.25987509531162367,0.019241900040044235,0.18895249109323808,2.8276921730978582e-05,0.022081821978002403,0.29164105716213173,0.006991041118046903,0.6720573739184244,0.0621868668010737,0.00014321147781881787,0.19441301574004358,3.6536389415857325e-05,0.015276420885796612,0.055886574787427146,0.052654151389754704,0.025708489466434004,0.014632340746873128,0.02828751527216868,0.048701451492810674,0.19527275267691735,0.21222844399933108,0.1484944782176428,0.04122993886263473,0.03133944936165391,0.024440726548132043,0.01587309755218351,0.008174791450471558,0.010070349398923555,0.002199034807031527,0.0026750702837868476,0.016411913862795894,0.9835880861372044,0.9489695267235146,0.8699026186162935,0.41142620929904594,0.14975114707183373,0.05216646284015831
76,West Pullman,0.8309459915309537,0.16905400846904628,0.8895251195385949,0.11047488046140501,0.8076255895586636,0.8225015306185509,0.17749846938144895,0.10009502278575559,0.05001767669220243,0.039233500825289515,0.04625525337232944,0.07197146480135683,0.064423138500452,0.04780125296624662,0.037418305709151466,0.040636224681871363,0.06210848748546908,0.09206353493282143,0.12319997352559464,0.084443907640674,0.08274552971867984,0.032682394034670055,0.024904332327435004,0.18294526298478253,0.8170547370152174,0.03463561342556874,0.9653643865744311,0.16452968740348725,0.4542093681548555,0.251620710626536,0.08560442097437387,0.03754914139832218,0.006486671442424925,0.29579008727704353,0.5007293154859254,0.1580962798328523,0.025050293019968854,0.020334024384209778,0.0,0.7592384326355549,0.6639569909929813,0.09528144164257334,0.15710844340415153,0.0,6.611119001033335e-05,0.02031082009023006,0.01011205399144103,0.07983969021273357,0.8570420537120332,0.00019053634641893455,0.0002240260143474457,0.0,0.030831232239141453,0.03187246147532506,0.06176552806999297,0.06130200318270854,0.07717283978396977,0.0700721751340418,0.07363199744742549,0.07507636464454329,0.05465931840915276,0.05358433568565932,0.06169354300605915,0.06179889693462586,0.06011399631643123,0.04755361838402299,0.03813270275577941,0.030881819898612342,0.024896046075830403,0.020253410906661034,0.12028499723057037,0.8797150027694297,0.5856344664860811,0.19223679021632595,0.08221821729383132,0.011401093994108852,0.004958787861723547
77,West Town,0.8986560543539025,0.04818983317102231,0.7572559132967699,0.03564127552168908,0.9227647733791605,0.9665695689361058,0.03343043106389409,0.03234339053582766,0.023017367217883025,0.012617602960779207,0.014647726731347234,0.02209684069304307,0.019387114700437188,0.017597459726851273,0.013047075184964571,0.017891387928102694,0.03972082312193922,0.08934850578521676,0.11420526679348868,0.08655042826407662,0.09180521908795,0.1528355700529995,0.2528882212150929,0.07382275515024443,0.9261772448497554,0.022752071175701435,0.9772479288242987,0.19745050508304382,0.55479699225628,0.21078639699227675,0.02614554384934505,0.007904961114720676,0.002915600704333576,0.2762464063904414,0.5144679997879783,0.16978087093198022,0.02877052342856229,0.008456937337350942,0.002277262123686852,0.4001925988294582,0.35489354066879353,0.045299058160664755,0.28613210713480464,0.0010664932312667646,0.04241712754509337,0.05386455044238999,0.01075607255186377,0.7422023558496609,0.069676823686861,0.0012069007317253475,0.06228003357909323,0.0003809450181157241,0.04693378179412857,0.07731915934041513,0.06187976671909866,0.023214085443971955,0.02102260536842479,0.01937467824632576,0.053265144325910535,0.20796916805444682,0.1959273803987359,0.12867782665898975,0.03774071388463385,0.029892228047569552,0.027993261296841824,0.021642909124967084,0.015655634348914198,0.007909838474138581,0.006680841890645107,0.0038952211069028823,0.043311210323573185,0.9566887896764269,0.8827204575837231,0.7555614003173207,0.2896576711610326,0.09300027091482085,0.028662817841402302
78,"Whitney M. Young, Jr.",0.7705638010902554,0.2294361989097446,0.8783296616890005,0.12167033831099948,0.7340105619942122,0.8388074340336047,0.16119256596639517,0.137855647058761,0.09793196231418774,0.05576982969998787,0.05864208959895175,0.05380303079637976,0.0706959836983803,0.027948015058224175,0.04514465383049565,0.03526530963525258,0.07259985176071586,0.08288337999547145,0.10237040137475656,0.06638695460036488,0.03246520041493104,0.028515151985927547,0.03172253817721124,0.23353930269348408,0.766460697306516,0.060920985750234254,0.9390790142497658,0.3252744405771957,0.45454352880634635,0.1591800429960562,0.05202954066069659,0.005632871236038542,0.003339575723666647,0.4748203323302153,0.4469715929381692,0.07284263901246434,0.005365435719151045,0.0,0.0,0.5919238361917597,0.5280280986551525,0.06389573753660718,0.27568617493957087,0.0,0.0004772341225533315,0.007901691898310019,0.006187743785107795,0.008103645972488605,0.9597651266568209,0.0,0.001351358144776166,6.810186898544258e-06,0.004911056613973568,0.02586200242504225,0.05978262178807514,0.05927155539838542,0.0569777151210445,0.07430575914119907,0.04788725211098029,0.0642016594123893,0.07130502018418472,0.05909494790427924,0.06086984972199052,0.08916446700582299,0.07495913281447274,0.06156416172718796,0.031922641651565525,0.01935492197770747,0.0302489943518798,0.02675348168059348,0.11240793180231204,0.887592068197688,0.6524100667394127,0.2736508679997682,0.10760926225140235,0.02801948698517599,0.008521207942201335
79,Woodson Regional Library,0.8618849246348652,0.1381150753651349,0.9084783415058664,0.09152165849413346,0.8231027362824758,0.8474838548334024,0.15251614516659776,0.09286512212053148,0.05588256539839403,0.04087706446670451,0.048175512724890825,0.05381854147220256,0.05425171631729487,0.04010883147277261,0.032556975885454496,0.03490043847848854,0.09234232027808056,0.11227849783197218,0.1185634406087923,0.09526365753312394,0.03549130594017116,0.06231101081792059,0.030312998653204866,0.1651107695559873,0.8348892304440128,0.04987271562094217,0.950127284379058,0.15133774275168912,0.4758739959778472,0.2833552136100301,0.06453836645935951,0.017168701833791652,0.007725979367282527,0.2863600991391163,0.5059749687634869,0.1616503006047099,0.029213076036220795,0.01449198276330869,0.002309572693157347,0.6440359563774531,0.5877533138875289,0.056282642489924255,0.2312254711394094,0.0,0.00023835281219874814,0.01761312400735146,0.015999227068057724,0.02014777665035008,0.9573241780043376,0.001771495904196866,0.000661242346039931,2.1665284924486246e-06,0.004975529137387032,0.01511761142919576,0.059034631305030304,0.05142259640196289,0.06608061725695946,0.07112598358257087,0.06704904025933041,0.05853013108184598,0.04678208205968316,0.05189464202195898,0.06466850294481866,0.07417159428990754,0.0709928957437401,0.052966665376140774,0.03922389716023338,0.02589337721950703,0.030444628441225238,0.039622488518398384,0.11129415672614107,0.8887058432738586,0.623501137263758,0.2564637075611088,0.10326291220069007,0.010696253138052409,0.006080720440987135
80,Wrightwood-Ashburn,0.8946873384698668,0.1053126615301332,0.9442341808970549,0.055765819102945,0.8696943634236874,0.8966979118263935,0.10330208817360657,0.07053115828936646,0.021753100745368126,0.027475693085209144,0.0345766660309844,0.04573545767184588,0.041972784184401465,0.026250952839057002,0.03416671715862286,0.023719355321832208,0.06346494247078825,0.13935506926875701,0.17150961943125764,0.11170773481124238,0.07688341864890805,0.07477343575818293,0.0361238942841755,0.10201217396053112,0.8979878260394687,0.028425133328216792,0.9715748666717829,0.08583030447000263,0.3598093659075518,0.3516689731287848,0.16785255837425242,0.023559559008121893,0.011279239111286178,0.245037244267232,0.32948748288364704,0.321871777034222,0.09336224561347806,0.00038120252707272127,0.009860047674348017,0.7559782940406867,0.6716775032111594,0.08430079082952742,0.12294911619497491,1.473386739298349e-06,8.301958364511614e-05,0.004290609920359183,0.015729608089243074,0.21348722760667027,0.6660557635569565,0.0010765897241645347,0.011813815868702398,0.0,0.07428441709213755,0.033282186151368666,0.047290277991780844,0.05578065395841567,0.07058914539389566,0.06401772783020407,0.06920956727341192,0.06263281760450315,0.06644018715787961,0.04393711818532347,0.07753776134092237,0.07636232496385298,0.06486843821468037,0.05971098316661383,0.042205399597826494,0.028921807141880956,0.012624297925560492,0.016500998450803796,0.11528151080950043,0.8847184891904997,0.6161493328909128,0.25972200970568016,0.10075757901252821,0.017647261552905653,0.008544589738599485
