,Branch,CIRCULATION_2019,COMPUTER SESSIONS_2019,VISITORS_2019,AVG COMPUTER SESSIONS PER VISITOR_2019,AVG CIRCULATION PER VISITOR_2019,CIRCULATION_2021,COMPUTER SESSIONS_2021,VISITORS_2021,AVG COMPUTER SESSIONS PER VISITOR_2021,AVG CIRCULATION PER VISITOR_2021,AVG WALKING TIME (MIN),Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
42,Logan Square,131945.0,20522.0,150530.0,0.1363316282468611,0.8765362386235301,105294.0,11483.0,92688.0,0.1238887450371137,1.1360046607975145,15.87498327225983,0.9067331288046384,0.0932668711953613,0.8852422080662266,0.064699203675495,0.8742595803148686,0.9553418148762252,0.0446581851237747,0.0476883010977121,0.0319950196570046,0.0266624745537343,0.0336099678034307,0.0302714752630886,0.0338091662549042,0.0229496869545983,0.0258083576842021,0.0273388938748766,0.0746400210686249,0.1052443848475965,0.1375731616139487,0.1031724785562573,0.0711440789573113,0.1005077488327133,0.1275847829799949,0.1008915969639662,0.8991084030360337,0.0375741139830289,0.9624258860169708,0.2161303265038313,0.5111971636817694,0.2155510488801595,0.0457462450470628,0.0089783242697315,0.002396891617445,0.3015857014333944,0.5137341359225338,0.1488458836538591,0.0302196324409614,0.0044281074597609,0.0011865390894902,0.4551907188264704,0.3996495321330537,0.0555411866934167,0.3031997219386402,0.0008544179710398,0.0289407022075903,0.030444717607679,0.0075648786006826,0.6420824411259182,0.055215995482184,0.0067377427373563,0.0477474939340136,0.0004631733507647,0.1040266468757026,0.1437265064940601,0.0585119486472211,0.0442041154610654,0.0449883963386849,0.0366264587559952,0.0720646459597854,0.1527202192567124,0.1480792441612675,0.1060631676741764,0.0482426938063877,0.0424394882161345,0.0368914596505191,0.0292972782294474,0.0193961881683851,0.0120108601778325,0.0084072565907864,0.0137398609599694,0.1035508172268723,0.8964491827731275,0.7023090673569657,0.5275684896581261,0.1934316581773115,0.0519009132269078,0.0156455951219219
43,Lozano,42111.0,22750.0,123368.0,0.1844076259645937,0.3413445950327475,25108.0,9937.0,55729.0,0.1783093183082416,0.4505374221679915,13.037864890306984,0.8922422475840621,0.0928088987017419,0.9260959080079932,0.0739040919920068,0.8593103841755192,0.9309774790379316,0.0690225209620683,0.0658929675704515,0.0590128083761797,0.043368174803604,0.0587848127262074,0.0344121085188888,0.0480431696995868,0.0486635019474644,0.0385543232579494,0.0188788884253663,0.0676163849979751,0.1026237195161154,0.1483032663519257,0.0910150000538754,0.0553154544916864,0.0643714375691877,0.0551439816935348,0.1341916486526595,0.8658083513473404,0.0365829361313177,0.9634170638686824,0.2682168965543054,0.4740246905316727,0.2015719240305031,0.0451287818839991,0.0065481541658247,0.0045095528336948,0.3420772508714933,0.4741429694446785,0.1532474416691076,0.0203887520682313,0.0035992072737285,0.0065443786727605,0.5360121647382879,0.4373272439584174,0.0986849207798704,0.2662880423610205,7.174888452920607e-05,0.0433721156534858,0.0529008822602491,0.0103372495394254,0.4248522085591197,0.09747852230734,0.0127075530692868,0.0789501095829568,6.537140162685374e-05,0.2576696771730876,0.1282765579065819,0.0477822098378959,0.0528488741240891,0.0553052263318719,0.057098155039457,0.0856401869932068,0.1204896745699249,0.1230073203698342,0.0877957026994988,0.0569164427593322,0.0462527466848691,0.0456750328240578,0.0440643223792319,0.0256853020644952,0.0168840569763723,0.0093952748154343,0.0099976215641037,0.2280426197439004,0.7719573802560996,0.5693794125426114,0.3763216503122202,0.1497655274051233,0.0346506601509534,0.0203873738649065
44,Manning,22218.0,20940.0,84158.0,0.2488177000404001,0.2640034221345564,1868.0,1242.0,9836.0,0.126270841805612,0.1899145994306628,14.57039899189665,0.8426177914426,0.1573822085573997,0.8994478905013394,0.1005521094986604,0.7976997296287816,0.8887471524650234,0.1112528475349768,0.1726707872661397,0.087320498240377,0.0375562189200619,0.0372083325546683,0.0411233341559979,0.035599799395275,0.0195619721258457,0.029432132663343,0.0157000195989319,0.0561773243719262,0.088407581882669,0.0904384121394924,0.0699376105364915,0.0559624083280866,0.063658949628016,0.0992446181926764,0.2375934854320953,0.7624065145679046,0.0593848365874567,0.9406151634125433,0.3556126586384923,0.4306936678845456,0.1826604475105918,0.0271730377115731,0.0015107128074969,0.0023494754472999,0.4880786417160312,0.3873510039656992,0.1144478891581848,0.0101224651600845,0.0,0.0,0.4953356992765395,0.4472030624485328,0.0481326368280065,0.2928525899979501,0.0005740724947749,0.0228864951440855,0.0626573737892343,0.006982074038749,0.2972636613628147,0.5254353919411529,0.0014765778455635,0.0565634362414871,0.0,0.0631991576577934,0.0560617749511881,0.0587129313490232,0.0526534124481833,0.064103863320221,0.0547697353760114,0.0870778395187728,0.109293516245281,0.1000639309922652,0.0857617273800417,0.0544772948594161,0.0677639436886852,0.0453056732891307,0.0463212310970251,0.0216314107927753,0.0155944953713305,0.0104319581700887,0.0034467829170133,0.1090889468892488,0.890911053110751,0.679727261831849,0.4200066241533564,0.1688340033026273,0.05749062364196,0.018969438363473
45,Mayfair,46902.0,8712.0,47147.0,0.1847837614270261,0.994803486966297,29232.0,3779.0,21794.0,0.1733963476186106,1.3412865926401762,13.1401486910568,0.8945120238509823,0.1054879761490176,0.8086738782207802,0.0611876324230305,0.8693116922677133,0.9399255385848184,0.0600744614151812,0.0248582973814293,0.0277967635224247,0.0280079012447507,0.0481179677747476,0.036908762797992,0.0457704734822759,0.0330279388368045,0.032617657644383,0.0294849137551403,0.0482616321549395,0.0937804473989573,0.1337715273491017,0.1028672696125882,0.086334507283671,0.0892771360913889,0.1391168036694041,0.0819603914051973,0.9180396085948024,0.030854574500137,0.9691454254998628,0.1214240768071844,0.4167073072525954,0.3484356148454031,0.0823758063767498,0.0253375764911182,0.0057196182269486,0.2366194488000227,0.4723634581312033,0.2512008491054156,0.0347350649619046,0.0015230033779667,0.003558175623487,0.6294176191711612,0.5373086057565742,0.0921090134145867,0.1997864218393573,0.0020738629857462,0.0090643375729496,0.0307093918985215,0.0116152488777389,0.5754419437164864,0.0294844813590504,0.0099015492790274,0.1582330158127914,0.0,0.1206403193690295,0.1062986904636147,0.0608379231684522,0.0652814754771507,0.0553093065817899,0.0536736208145383,0.0468489549349494,0.0659882933161305,0.0854344831744205,0.0832977139857664,0.0698300998261484,0.0527842858509949,0.0687235068398509,0.0617148508373673,0.0501996051578502,0.0236066754537539,0.0115600070502455,0.0115205095482483,0.142571392657351,0.8574286073426487,0.641837944695227,0.4308511290460103,0.157976051132534,0.039992970365373,0.0138264249849095
46,McKinley Park,57882.0,10673.0,99246.0,0.1075408580698466,0.5832174596457288,32919.0,4520.0,43135.0,0.1047872956995479,0.763162165295004,14.412316883777867,0.900830296664711,0.0991697033352888,0.9434985978405064,0.0565014021594935,0.8646834709287174,0.9110532624805616,0.0889467375194384,0.0635364487840519,0.0412286493740688,0.0398388098898325,0.0362449123270921,0.052532107737227,0.0542894786463535,0.0528257308437787,0.0371465201493449,0.0503829433228809,0.0857228514225319,0.0840117908249465,0.1306043920703352,0.0829901435810967,0.0818386008028729,0.0780700283567597,0.0287365918668252,0.1305944894414796,0.8694055105585203,0.0344096783096814,0.9655903216903186,0.1535094239883928,0.4186327959743348,0.3310212095608956,0.0732976772253313,0.0200689956604993,0.0034698975905458,0.2687415676058998,0.5083181399075197,0.1928707302991791,0.0219090249842605,0.0081605372031407,0.0,0.642453921900413,0.4887015962188101,0.1537523256816028,0.2231333459918126,0.0006031686886946,0.0120208805411337,0.024863475255971,0.0044986642390016,0.3602027800492093,0.0594020870989116,0.0134272407836709,0.243656154966676,0.0004571182431424,0.2490052062767665,0.0738494125816226,0.0451474549386213,0.0523847572979853,0.0715471379388049,0.0593105549482424,0.0808685824599664,0.1000337274153652,0.0778744792544957,0.0617719688947274,0.0764959638127731,0.0684331182067922,0.0578484751490624,0.0366893004004064,0.0247237525754492,0.0202380673905905,0.0071250205645537,0.0104624115223775,0.2465807490888571,0.753419250911143,0.449976303709637,0.2503915498771675,0.1018356962752711,0.0304790004164811,0.0109968575355845
47,Merlo,14636.0,1919.0,19633.0,0.0977435949676565,0.7454795497376866,96136.0,8866.0,86207.0,0.1028454765854281,1.115176261788486,11.838437658440144,0.95142538139877,0.0430662908762674,0.8090030468022641,0.0223281044196166,0.9209192658855028,0.9568381847599614,0.0431618152400382,0.052820027990826,0.0286001792597406,0.0181903167552462,0.0189112948799974,0.0172294804189328,0.0304397523419677,0.022174896422218,0.0424010592799289,0.0285511500865663,0.0780307450123392,0.0914030928334741,0.1507828779459439,0.0918494750587717,0.0787037567649484,0.0883254933049022,0.1615864016441953,0.0867174276241053,0.9132825723758948,0.0160028814213177,0.9839971185786824,0.4556268735525741,0.4416633779801771,0.0890582701632612,0.0108554796892119,0.0010135778896101,0.0017824207251652,0.5598039496504582,0.3807331699503609,0.0524404470041861,0.0051204590806855,0.0,0.001901974314309,0.2606237068064936,0.2326789810091719,0.0279447257973215,0.4496074076766186,5.917028902269815e-06,0.0250002429303553,0.0556593138709144,0.0090812086280051,0.8159359157811437,0.0436929359121353,0.0013118394407472,0.0714496869109081,0.0011872555857823,0.0177957265111489,0.048626639858134,0.0464654466301093,0.0223668281163108,0.0153537759912305,0.0133394630762125,0.1252447702874066,0.2406298376660395,0.1427775267077117,0.0845805339452363,0.0497253880150346,0.0306014843800173,0.0430701642492814,0.0308386283236561,0.0253164381200656,0.0164801799851616,0.0124319440035823,0.0140726164107505,0.0163766639731029,0.9836233360268972,0.942117890178078,0.8448083439209815,0.3564460059036418,0.1320316201482614,0.0347489554708928
48,Mount Greenwood,57050.0,9366.0,51275.0,0.1826621160409556,1.1126279863481228,39068.0,4412.0,18372.0,0.2401480513825386,2.12649684302199,17.154811117386153,0.871676434381777,0.1283235656182228,0.8910607798917866,0.1089392201082132,0.8371960248413498,0.9355657201558598,0.0644342798441398,0.0567306195977915,0.0235429775852768,0.023057964959067,0.0259487814549997,0.0233845851922345,0.036353551494732,0.0267919215061129,0.0418693820980906,0.0334452351302782,0.067425577392519,0.0803935024598148,0.1254406954654088,0.1144333975602056,0.093433759943088,0.1197991818676359,0.1079488662927431,0.0682299177944434,0.9317700822055566,0.0129565401348415,0.9870434598651584,0.0685542184897065,0.3803256264467976,0.3921843981898573,0.1094099824395627,0.027413107788116,0.0221126666459593,0.1367226290487183,0.5855777092847385,0.217236317606152,0.0458811447836997,0.0048232798010643,0.009758919475627,0.8536058132402787,0.8001796396016189,0.0534261736386598,0.0544810491665747,3.1111945413841615e-05,0.0020872901626881,0.0123401697430865,0.0083343950219703,0.7978879253741153,0.1045781548142436,0.0009936966002412,0.0172409604159833,0.0,0.0227597985519226,0.0565394642434936,0.0654146814679234,0.0722865330529817,0.0802038308663435,0.0634139026999782,0.0532666973546428,0.0520386596928185,0.0531980475820944,0.0770763697339067,0.0621311213565452,0.0642316762682136,0.0635820556458001,0.0577083987618282,0.04194278462085,0.0256071636298984,0.0121804948402243,0.0227944742747856,0.0655951247411943,0.9344048752588054,0.7071713232665562,0.3666032025200486,0.1447436775717323,0.024221196831985,0.0081194446521453
49,Near North,102226.0,16813.0,130156.0,0.1291757583207843,0.7854113525308092,87488.0,7677.0,75732.0,0.101370622722231,1.15523160619025,12.825447218757596,0.7724765575509493,0.0506153624614468,0.9651522149948284,0.0318121606684747,0.8896619462583368,0.969931895770716,0.0300681042292838,0.0578894611038982,0.0267052433076401,0.0216390351064921,0.0140521128578196,0.0182204157424074,0.0148824830124983,0.0181638209383802,0.0231359231068834,0.0242418053123176,0.037677654808816,0.0590916309397256,0.1198577409007786,0.086370464097836,0.0695093097814376,0.1193259588347362,0.2892369401483315,0.0857492180094991,0.9142507819905008,0.0125590799700883,0.9874409200299116,0.3795046676770795,0.4988748316612083,0.1050852103376128,0.0123440927839374,0.0034979674800939,0.0006932300600676,0.5198800832362694,0.4211284309625646,0.0571322963628491,0.0018293850177887,0.0,2.9804420527670837e-05,0.2726888009815277,0.2418479110052291,0.0308408899762985,0.3178389162222189,0.0009666350308887,0.0247248916745106,0.1639247503287464,0.0207257694636343,0.7503005800548913,0.0949467603600119,0.0017192297375414,0.0931045508136071,0.0001244064746741,0.0193131761791569,0.0404912963801167,0.0361040370882905,0.028392054488318,0.0268825302683508,0.0296080200873971,0.0676441253400558,0.2062559674664302,0.1401963264747614,0.0854746991216442,0.0531962275546226,0.0516562503176966,0.0481009723436541,0.0445084403409373,0.0396249441106332,0.0202430261575344,0.0099167148520543,0.0115624122728301,0.0248425995790024,0.9751574004209972,0.9275387341703448,0.8197801239085682,0.3852534734070533,0.1598924336607704,0.0319757595979389
50,North Austin,12466.0,16971.0,41957.0,0.4044855447243606,0.2971137116571728,6584.0,5692.0,16817.0,0.3384670274127371,0.3915085924956888,14.73895442286473,0.8326083330318873,0.1673916669681125,0.7775827689317724,0.10482006381579,0.7813649083384876,0.917332887570787,0.0826671124292128,0.0699921231988252,0.0462895679536233,0.0600872975075847,0.0498634278527184,0.0528711019435902,0.0416309440635939,0.0424691925670825,0.0562270399875665,0.0465106649821737,0.0770030134811365,0.0904713935238565,0.1212766483827193,0.0648865782187963,0.0684739069576435,0.0529467778557969,0.0590003215232912,0.156293699422312,0.843706300577688,0.049540059048146,0.9504599409518538,0.1707763200927622,0.3735978273005307,0.3127636437802848,0.0984117443694529,0.0336567865686631,0.0107936778883058,0.2806570629743643,0.4858695552843938,0.1845775059859913,0.0383517578806661,0.0079091881545615,0.0026349297200228,0.7076533131090031,0.6244195242638914,0.0832337888451116,0.1760745289371675,0.0,0.0014121254195644,0.0276663809009342,0.0109821540199366,0.2493473056222732,0.4851973982887663,0.0009813043252721,0.0095565381029324,0.0004269214430489,0.1821906079055197,0.072299924312187,0.0648169067142223,0.0699168236716586,0.0737803717598925,0.0758410054117822,0.0805754832921438,0.062580689821045,0.0605871861708752,0.0678350370739565,0.0592216548832293,0.0508898164973597,0.0636625024832629,0.0470091064630695,0.0411194759866469,0.0228146170931083,0.0123955925713585,0.0131615742778574,0.2119380038712674,0.7880619961287323,0.5025784795447941,0.2013554677774455,0.1029192472123888,0.0316426438282906,0.009746656290781
51,North Pulaski,27230.0,12519.0,47718.0,0.2623538287438702,0.5706442013495956,11211.0,4596.0,24593.0,0.1868824462245354,0.455861423982434,15.229869734136685,0.827308044640699,0.172691955359301,0.900642268837984,0.0993577311620159,0.7864433806404335,0.9216841009242462,0.0783158990757538,0.0808292368481664,0.0522686205463914,0.0485965287081921,0.0525424024007612,0.0777716347505267,0.0449791005885467,0.0495827446478057,0.0521689888950364,0.0413691259811077,0.0590598480176309,0.1069672806552567,0.1199868810525129,0.0861922565714067,0.0472724189102552,0.0473798267746136,0.0330331046517884,0.1691748937197899,0.83082510628021,0.0446587663202545,0.9553412336797455,0.1771836318977365,0.4129886492730386,0.2705315271118615,0.0934766939606637,0.038329853832442,0.0074896439242573,0.2475310783720204,0.4660335029959897,0.2204047407732986,0.0532422644229725,0.012771963388197,1.645004752179063e-05,0.6767845476500759,0.5812860119156514,0.0954985357344244,0.2013827341282875,0.0014556640292307,0.0156754477513867,0.0333890068488101,0.0163729639762314,0.3827085203686544,0.1700793472393335,0.0050209742121859,0.0201697082649299,0.0002494077832116,0.2905267281851222,0.131245313946562,0.0613599046290368,0.0722026745039927,0.0866303700689693,0.08072552959356,0.0719027147349655,0.0738272448030304,0.076707098063874,0.0766889305135166,0.0519592574233735,0.0614651145199764,0.0537954141707095,0.0381230238820648,0.0253321388593611,0.015720737380612,0.0093925531677119,0.0099246427562363,0.2819198187590963,0.7180801812409034,0.414056860374477,0.1807434670718737,0.0651705504158913,0.0100870393130049,0.0039736453543219
52,Northtown,106790.0,21755.0,104233.0,0.2087150902305412,1.0245315782909443,110226.0,14793.0,89529.0,0.1652313775424722,1.2311764902992326,15.640333616718111,0.8871923465173182,0.1128076534826816,0.936636532500828,0.0633634674991721,0.8426918264756901,0.9289505219672144,0.0710494780327852,0.0567811663157559,0.0375716453419195,0.0410372483256019,0.042525091291004,0.0389013200644469,0.0400837172952091,0.0366719146802994,0.0429140508182904,0.0386749048667203,0.0877021269038604,0.095463602470849,0.1347265858476344,0.0807204312998894,0.0706555757360632,0.0635821843408852,0.0919884344015697,0.1372092472814269,0.8627907527185731,0.0473532772092937,0.9526467227907062,0.144580269958556,0.4416948105011578,0.312391104544071,0.0799443738525665,0.0175985820929237,0.0037908590507246,0.2294227049918065,0.4845607201997288,0.2370812456627631,0.0447866949310213,0.0015219479973427,0.0026266862173372,0.6957683560091219,0.5912410033134301,0.1045273526956918,0.147537503644141,0.000901758090654,0.0104461415840531,0.0447855274430727,0.0101153429639116,0.517483730918369,0.1285799671814419,0.00392653968671,0.1947856612282809,3.2701027667584414e-05,0.0737935767180508,0.0813978232394795,0.0743697677314057,0.0710829094185387,0.0750160007492897,0.0695792172330651,0.044939116576835,0.0672255907823556,0.0724725952426001,0.0610734276020939,0.0575393448579338,0.0560673963725783,0.0666269640113205,0.0478675033958524,0.0338421494760063,0.0278483354841522,0.0166413004337417,0.0219830368499421,0.1347651581813174,0.8652348418186824,0.6835374639587011,0.4644545871102524,0.1744096459368091,0.0508150505735118,0.0207407646148407
53,Oriole Park,65208.0,7202.0,81829.0,0.088012807195493,0.796881301250168,56191.0,5912.0,49780.0,0.1187625552430695,1.128786661309763,17.112081512831846,0.8922930203105198,0.1077069796894802,0.927342749322984,0.072657250677016,0.8761668409514035,0.9532877806165876,0.0467122193834124,0.0286017952496545,0.0249732405726022,0.0255990512001614,0.0280050710120141,0.0319746653540132,0.0217139183677836,0.0305270112265052,0.033451891495005,0.0197461744194546,0.0582767192433603,0.0830654658270365,0.1299489204751223,0.1222239251212005,0.0837798215661533,0.1378227254818109,0.1402896033881211,0.0532858456141026,0.9467141543858972,0.0285435346743604,0.9714564653256396,0.0608916153960737,0.3429109640692083,0.4207514945457988,0.1311856684437957,0.0376119691080224,0.0066482884371009,0.099546000510171,0.5533459102968953,0.2456663526643987,0.0795478317890787,0.0073733621002338,0.0145205426392221,0.7935810750920986,0.7157199275375635,0.0778611475545351,0.0940356070923902,0.001350631768131,0.00108583554499,0.0146792568214462,0.005996913896143,0.8192482483372355,0.0137261385779486,0.0027664948014412,0.0747621801290935,0.0,0.0245134731836153,0.0649834649706657,0.0659188755762171,0.053789520823857,0.0612242900094428,0.0547143578750931,0.0384920403203871,0.041573950015112,0.0680935565167581,0.071227725393158,0.0609570538445144,0.0827242336745421,0.0650911607895038,0.0635201921430694,0.0506556668248552,0.0296056495771152,0.0208605231109398,0.0250719325536642,0.082046773330412,0.917953226669588,0.6875698543111725,0.4293501499240399,0.1670709407432316,0.0323112439458729,0.0120465537840317
54,Portage-Cragin,52633.0,11994.0,54801.0,0.2188646192587726,0.9604386781263116,41154.0,9558.0,34976.0,0.2732731015553522,1.176635407136322,16.549424874497326,0.8530458943667707,0.1469541056332292,0.9085695391644958,0.0914304608355041,0.8080349734951925,0.9480862250007528,0.0519137749992468,0.0498880261215666,0.0401464286419446,0.0483421471873572,0.0424834046410796,0.0505395508206313,0.0508845330887758,0.0423166417749995,0.0510695176161969,0.0334471225269803,0.0572195530364319,0.1027198399751292,0.1383005632731989,0.0950426458683118,0.0710099480856897,0.0649030268897144,0.061687050451991,0.1134597253984697,0.8865402746015303,0.0369694173209553,0.9630305826790444,0.1351289367195333,0.3861587037511197,0.3217462486395557,0.0952622357229672,0.0427076521467647,0.018996223020059,0.2073540946766334,0.4325068213077226,0.272740107658379,0.0647049531803258,0.0148860744652881,0.0078079487116506,0.7424748445674774,0.6357064310353465,0.1067684135321308,0.1623465694393644,0.0007399984933198,0.004760208828189,0.020311276362864,0.0101458638407349,0.5060018581315292,0.0292508021802843,0.0090697945169994,0.032228832967123,0.0003716904417129,0.2930818417032611,0.1299951800590895,0.0654166091173055,0.0636143982097221,0.0696992777514092,0.070737364956867,0.0694726662154342,0.0671678928522801,0.0769670569754857,0.0761373282382151,0.0596581341994348,0.0651882230372956,0.0638304647127265,0.0375880722617346,0.0295660909058541,0.0186354510533958,0.0131875929165803,0.0129721074091382,0.2423467045263991,0.7576532954736007,0.4586685576121224,0.2184109234838515,0.0674261595743146,0.0138186826322888,0.0041401966218368
55,Pullman,12506.0,15090.0,49370.0,0.3056512051853352,0.2533117277699007,3952.0,6442.0,25026.0,0.2574122912171341,0.1579157676016942,15.407911762862636,0.7532004133944429,0.2467995866055567,0.8461930572104462,0.1538069427895536,0.7064414406394427,0.7838852571648839,0.2161147428351159,0.1737747005206299,0.0724535292640719,0.0560087590395977,0.050216137945736,0.0687129585370708,0.0464276343390725,0.1031562378052697,0.0348034534397705,0.0410131245713507,0.0537654788483234,0.0753601863620769,0.0936512184066462,0.0525053857074329,0.0342050495448945,0.0296903631036475,0.0142557825644075,0.261406970050154,0.738593029949846,0.0442183724819028,0.9557816275180968,0.3343313081438337,0.4225556709011916,0.1343068287496102,0.0711189601626225,0.0365611313777093,0.001126100665032,0.450467477895509,0.4191655399657167,0.0968129763378082,0.012380079561584,0.0199028129175355,0.0012711133218461,0.6761603182459827,0.5019036270237376,0.1742566912222448,0.2116161215019901,0.0,0.001028798001845,0.0197674193934686,0.0132170883314809,0.110150910599219,0.8160948606516044,0.0013057012784269,0.0009510153506941,0.0,0.0475304401251806,0.0239670719948745,0.0580699719592746,0.0709198138364172,0.0717572441721634,0.0577400882553173,0.0605970260826422,0.0926358738365466,0.0675186694658739,0.0715211456653947,0.071861089600065,0.0612770355537873,0.0627683889537643,0.0474586622911159,0.0377551828551748,0.0250779833755315,0.0226962056805797,0.0123820672827578,0.1889184766241162,0.8110815233758838,0.5335578925453438,0.1927349536326518,0.0728300055635231,0.0178241261694212,0.0100951275426252
56,Roden,72925.0,7840.0,70882.0,0.1106063598656922,1.0288225501537769,49569.0,3651.0,39766.0,0.0918121007896192,1.2465171251823166,18.666054663695967,0.8723126947220669,0.1276873052779331,0.9033799805514952,0.0966200194485047,0.8485445275941959,0.9577992680478952,0.0422007319521048,0.0436155879095389,0.0195071946066585,0.0484739799873837,0.0267662663114539,0.0278033703503463,0.0253954623038819,0.0293322906434865,0.0269513791959314,0.0156839840318645,0.036681306321307,0.0853610925251048,0.1108819859397827,0.1225359438975851,0.0938215790897722,0.1219031335106286,0.1652854433752726,0.0527796670990499,0.9472203329009502,0.0256451741406662,0.9743548258593336,0.0983433406694125,0.3567688718545072,0.4053028123677276,0.1132447168383832,0.0199951603768695,0.0063450978930996,0.2736770702488549,0.4660090928009203,0.2201247867157821,0.03668614428797,0.0035029059464724,0.0,0.7572424792090451,0.6973802883009868,0.0598621909080582,0.0988575479056884,0.0058034773630773,0.0005032514714231,0.0215227239626995,0.004271916637106,0.8331500152505811,0.0143761972864096,0.0021574151216011,0.0458667988818078,0.0,0.0409553866394195,0.0634941868201803,0.0691329681241816,0.0672092078177154,0.0560525859351313,0.0566706647027114,0.0371896719666564,0.0588149498689422,0.0584922880877496,0.0820518455623653,0.0675652991368293,0.0662085755518517,0.0663168081227032,0.053095221781721,0.0383557323333225,0.0313690805119801,0.0252066156592929,0.040133778642393,0.0590713462957519,0.940928653704248,0.7117432258992817,0.4895649823083211,0.1901957711561475,0.0501577873954217,0.0174599954451563
57,Rogers Park,112965.0,35512.0,152062.0,0.2335363207112888,0.742887769462456,74911.0,12227.0,75695.0,0.1615298236343219,0.9896426448246252,14.635677595971458,0.8991477359602135,0.1008522640397865,0.9440261459839292,0.0559738540160707,0.8535971316219131,0.9499392788334332,0.0500607211665666,0.0808669284578045,0.056961116192576,0.0378893543117447,0.0401014536740086,0.0478048840725631,0.0576986500369494,0.0410819537760968,0.0478966599939019,0.0406217082727818,0.0749893030705787,0.0920807081272872,0.1398057643871382,0.0728915312955775,0.0448163570755666,0.0659797029618386,0.0585139242935849,0.1645192610735801,0.8354807389264197,0.0419911465901039,0.958008853409896,0.3339276994293028,0.4752499386073727,0.1653106646599892,0.0224551211621629,0.0022725805049405,0.0007839956362315,0.4351264225530099,0.4366409094043364,0.1195808933733643,0.0077733650355937,0.0006702556202284,0.000208154013467,0.4593769288465837,0.4064118858100322,0.0529650430365515,0.3169149855271105,0.0001314661482011,0.0286822680954452,0.046945398951857,0.0048962383610256,0.4968230407782218,0.2587693016465926,0.0041676416790937,0.0693363074709402,0.0001515602186294,0.0891728548389552,0.0815792933675666,0.0660216547772385,0.0517610323220506,0.0426613865044955,0.0552442128108222,0.0798351029067251,0.0883980608564091,0.098597404012114,0.0791974089281205,0.0642503499331018,0.0625560732248686,0.0570769687921047,0.0393485592743627,0.031608660445864,0.0145130517772535,0.0121593336243028,0.0081845560369346,0.107943486845189,0.8920565131548108,0.7196931625343548,0.5008589423178836,0.2226409793685461,0.0583219391640633,0.0287669930769542
