,Branch,CIRCULATION_2019,COMPUTER SESSIONS_2019,VISITORS_2019,AVG COMPUTER SESSIONS PER VISITOR_2019,AVG CIRCULATION PER VISITOR_2019,CIRCULATION_2021,COMPUTER SESSIONS_2021,VISITORS_2021,AVG COMPUTER SESSIONS PER VISITOR_2021,AVG CIRCULATION PER VISITOR_2021,AVG CYCLING TIME (MIN),Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree
58,Scottsdale,21923.0,10067.0,44514.0,0.2261535696634766,0.4924967425978344,14181.0,5495.0,37432.0,0.1467995298140628,0.3788469758495405,7.507747853809582,0.8879765815921971,0.1120234184078026,0.9289020426935152,0.0710979573064848,0.8462818331447657,0.9044714623803772,0.0955285376196228,0.0583260294210989,0.0263638832180964,0.0338418666792813,0.0276277518190208,0.0375759309418762,0.038501626505942,0.026464473059879,0.0379476618823898,0.0344214780495848,0.0827367742056606,0.1077400705211154,0.1748059750914486,0.0992093849434501,0.0845385745258851,0.0892586026731345,0.0406399164621349,0.1029874174119973,0.8970125825880023,0.03214491191032,0.9678550880896796,0.0518632833166241,0.3166663698601432,0.3809522732707164,0.1728664937285165,0.0532871695594511,0.0243644102645482,0.1543993378705664,0.4282237581854743,0.2358709754514011,0.1246043755081902,0.0413283509966292,0.0155732019877386,0.8348073289074585,0.7092897579773868,0.1255175709300717,0.0941779608170485,0.0010748451053137,0.0009793039427284,0.014568249909689,0.0099659638468277,0.5060645448474218,0.1255858378454918,0.008645896348118,0.0168974586593414,0.0002113291293753,0.2189723675213578,0.1236225656488934,0.0603507380664977,0.0700046207763104,0.0956961697000848,0.0804246710074988,0.0657468786194082,0.0537270564363669,0.06385593542201,0.0782522550677,0.0560955448941382,0.0570096732761133,0.057816974310543,0.0431795940423775,0.0284641651251703,0.0158336081240826,0.0144254021601692,0.0149555720044221,0.2198450402513077,0.7801549597486923,0.441236033847203,0.1773500736585177,0.0618327663596672,0.0084717405671455,0.003536161724003
59,Sherman Park,7004.0,11353.0,42228.0,0.2688500520981339,0.1658615136876006,2318.0,3919.0,18837.0,0.2080479906566863,0.1230556882730795,4.813684348724255,0.7721693559869836,0.2278306440130164,0.8153738729554705,0.1846261270445294,0.7112534751384307,0.837181578373071,0.162818421626929,0.141924325309238,0.0923548136643306,0.0840869879612747,0.0983937211290386,0.0645659908515009,0.0643800024027423,0.0410111306569964,0.0417081321775649,0.0643308049370111,0.069208588702164,0.0555972516031215,0.0785835761458482,0.0470349684868188,0.0245873789244387,0.007115883490561,0.0251164435573489,0.2916145397213922,0.7083854602786077,0.0719325396476634,0.9280674603523366,0.3350920650305715,0.4289584686021176,0.1730857284914498,0.0432407610637036,0.0113804463416233,0.0082425304705338,0.4001398042619031,0.4512649594434103,0.1197116309223599,0.0232268784354129,0.0037045194791566,0.0019522074577572,0.6431742698412297,0.514384998652217,0.1287892711890127,0.2564786782252212,0.0,0.0027600449361242,0.0318626645570401,0.0112074826847328,0.1827080948446655,0.5881316794234117,0.0054585074870395,0.0115416994126334,0.0022044462042187,0.1468958007700753,0.0630597718579553,0.0642118214047165,0.0804630041139717,0.0588990918240532,0.0709694586120056,0.0720757523162022,0.0809173349827336,0.068387497543566,0.0607043225473751,0.0536219730560367,0.0700140022652256,0.0589643443258787,0.0434639134093624,0.0496373083101978,0.0313692379157486,0.010471683063613,0.0124703885054941,0.2625511839074261,0.7374488160925734,0.3245450171405298,0.0960155555543499,0.029613802306626,0.0064170577474893,0.0028112957279707
60,South Chicago,18699.0,26773.0,83093.0,0.3222052399119059,0.2250370067274018,7696.0,8211.0,31336.0,0.262030890988001,0.2455961194791932,6.517308504542179,0.85100906855816,0.1489909314418398,0.868354854207296,0.131645145792704,0.7951926991465076,0.8509526500446157,0.1490473499553841,0.1151192889936282,0.0899427500397964,0.0743452121890145,0.0655775649114521,0.0625949005541804,0.0581888923921606,0.0333218390028905,0.0549573567054101,0.0352070433064622,0.0528102470300765,0.0830099754826454,0.1175425181652179,0.0706957977477046,0.040918173352119,0.0263406489695746,0.0194277911576656,0.2417989332046177,0.7582010667953821,0.0403461892525788,0.9596538107474212,0.3118948128709767,0.357425765798091,0.2469193909597222,0.056928742386008,0.0184069222455922,0.0084243657396096,0.4576791549957539,0.3483689190787072,0.1662005935580069,0.0206103452048945,0.0036363409471423,0.0035046462154947,0.6409409447427913,0.5671343540805442,0.073806590662247,0.2511092909673788,0.0,0.0024608140816782,0.0228759711116041,0.0130285508716935,0.2257448105281048,0.5770881384392624,0.0062209664670573,0.0034467193990252,0.0,0.1365323156937871,0.0509670494727628,0.0716510002543328,0.0751459521997979,0.0793543242632172,0.0683271718694913,0.0780165297895415,0.0632530537088994,0.0631783015328801,0.0594076270013798,0.0578297710281832,0.0643138897684341,0.0491099244882818,0.0520344201331358,0.0448680266660809,0.03004619476156,0.0164443790146858,0.0212781483576086,0.2207628808299006,0.7792371191700995,0.4725229334720108,0.1916616707169151,0.0741610690831204,0.0088982386142962,0.0046687950665256
61,South Shore,2563.0,2681.0,10690.0,0.2507951356407857,0.239756782039289,11406.0,11613.0,17501.0,0.6635620821667333,0.6517341866179075,4.47077087169004,0.8478857769846643,0.1521142230153359,0.8844929141831358,0.1155070858168642,0.8047140978075593,0.8435567361262365,0.1564432638737634,0.1692609184858667,0.06814941958153,0.0640771688473774,0.0612837597965266,0.0508060939821155,0.0614965682789726,0.046462730522751,0.0430850358026816,0.0387154360385185,0.0667392167537717,0.1166841803608705,0.0783024915524687,0.0527719223136045,0.0320257929121927,0.0273805852913512,0.0227586794793997,0.2840725740284289,0.7159274259715711,0.0314197761917815,0.9685802238082184,0.4068836530418016,0.4247740145496682,0.1268295109650426,0.0352448203222759,0.0043109435049529,0.0019570576162585,0.5168757994081641,0.3881907731524793,0.0781158923531495,0.0150215929472823,0.000783845775685,0.0010120963632396,0.5428587730788957,0.4934276588885529,0.0494311141903427,0.3407078341389983,0.0,0.0007822749288416,0.0281404989936171,0.0131991557590135,0.0492326445170407,0.9161877500730482,0.0002900213444677,0.0065137807339614,0.0003148732123627,0.0110687338061053,0.0163921963130135,0.0682774674344594,0.0608621420954501,0.055821997749575,0.0450819418236134,0.0593481997264511,0.0930596987483388,0.087176772588784,0.0683166576804278,0.0583218671010785,0.0689501311898963,0.0728790820309911,0.053625300510568,0.037223195219422,0.0225204039071532,0.0159160326673087,0.0175281346754837,0.108753159422083,0.8912468405779171,0.6350217022160949,0.2486672277760386,0.1082158873843497,0.0207830750943473,0.0071382135705352
62,Sulzer Regional,369530.0,75723.0,358644.0,0.2111369491752266,1.0303532193484346,281183.0,22938.0,175377.0,0.1307925212542123,1.6033060207438832,6.6733782938928,0.9425822258717552,0.0574177741282444,0.9063590777884754,0.0343318919110482,0.9186438217671395,0.9555636281029368,0.0444363718970633,0.03318779079593,0.0172450871078481,0.0132934058341917,0.0271912518024722,0.0268645432312893,0.0232410044782486,0.0299470074848157,0.032784638583726,0.031981724426937,0.051588190408103,0.0843660201741322,0.1317144624875174,0.1056415473612241,0.0844521031349563,0.1014076354567657,0.2050935872318414,0.0574794769535519,0.9425205230464478,0.022086092157744,0.977913907842256,0.2106767752417084,0.5007779910634836,0.2522116777042583,0.0282392984004741,0.0065346195698761,0.0015596380201991,0.3241952600682771,0.5208423204315102,0.1373553171674958,0.0135412702045367,0.0040452184428526,2.061368532718624e-05,0.4196498988769066,0.3647091733017116,0.0549407255751949,0.2945005244255652,0.0005425517766687,0.0211889876733138,0.0431194438323295,0.0078820311711921,0.7653251822530069,0.0261559233034392,0.0016070135906906,0.0668244024467359,0.0013896803793641,0.0566902310403584,0.0820075669864042,0.0674600990839654,0.0602264404322036,0.0454247970778966,0.0293240246946902,0.0468973235406115,0.1100148877761585,0.1302205654929953,0.1081574215980263,0.0583038297274816,0.0462153393205981,0.0434766887121357,0.0280382899914716,0.0232352596368956,0.0171302324678111,0.0079640809427015,0.0125573935885087,0.0508144368790706,0.9491855631209296,0.8647359842909179,0.7202915640726583,0.2988934862941586,0.0866923322455835,0.0288930766232865
63,Thurgood Marshall,21139.0,28163.0,78209.0,0.3600992213172397,0.2702885857126417,8517.0,10989.0,32164.0,0.3416552667578659,0.264799154334038,5.899670045357948,0.7349459934487071,0.2650540065512926,0.8437457778028764,0.1562542221971231,0.6855888765791613,0.7927275454935894,0.2072724545064108,0.1667850537750103,0.0894981070109932,0.0833015854968944,0.0635376562510878,0.0645139805794247,0.0789244076709754,0.041240100574753,0.0391811082614955,0.0271844162207227,0.0705462757827505,0.0705350171793575,0.0741996471098697,0.0607541693036724,0.0238710935313884,0.0325357814773751,0.0133915997742278,0.2858128653627312,0.7141871346372688,0.054560100250081,0.9454398997499188,0.3466187228326114,0.4418042515568111,0.1490925250886062,0.0487930185082497,0.0112199727988779,0.002471509214843,0.4855918244969864,0.42780864204404,0.0790494629442467,0.0062295727234966,0.0013204977912302,0.0,0.6509224849907722,0.555752849711798,0.095169635278974,0.2456929359741592,0.0,0.0024685850392021,0.0059174330103176,0.0208881505447827,0.0194981460158428,0.93337307988196,0.0018078230094457,0.0043076065036822,0.0,0.0207047859402855,0.0203085586487834,0.0862795902268398,0.0609401420720129,0.083278515107965,0.0560834259733986,0.0660537411702604,0.0708632585396306,0.0598239317185358,0.0545960560905247,0.0554334507692794,0.0667333319587394,0.0599217365470713,0.0585391110095482,0.034177452026527,0.0311175447800716,0.0202153053511107,0.0201424070162088,0.1676094751171901,0.83239052488281,0.505789798130176,0.1436689659367916,0.0501505226221377,0.0040484607260528,0.0022349759846626
64,Toman,50027.0,20386.0,88574.0,0.2301578341273963,0.5648045701898977,23670.0,8543.0,19563.0,0.4366917139498032,1.2099371262076368,4.822318126360968,0.7945639494631979,0.205436050536802,0.8392909193650921,0.1607090806349077,0.7533983649016944,0.9034030606394008,0.0965969393605989,0.0622837364277587,0.0439816638386323,0.0542677631390673,0.0919452164736982,0.0740782370861135,0.0658346427117717,0.051779282977971,0.0560551021774316,0.0483705036826719,0.0872175464076769,0.1003754515672768,0.0979277793111735,0.0670256328639154,0.045094538414701,0.0377618833693621,0.0160010195507767,0.1720292350647351,0.8279707649352647,0.0356569971299081,0.9643430028700918,0.1897964195706133,0.4114636924994934,0.2477283473666999,0.1018580756777028,0.0378070143762965,0.0113464505091938,0.2715687936304445,0.5087060205316067,0.1501569330650341,0.0562545900354102,0.0116599663816716,0.0016536963558324,0.7759361760005329,0.637825623489212,0.1381105525113206,0.1336575432724334,0.000526375999599,0.0045796966378373,0.0382659333051287,0.0050760705363017,0.3540933916934102,0.137259062660735,0.0115678306764317,0.0040290147502338,0.0004463177632469,0.3608566906644245,0.1317476917915174,0.0647477326257477,0.0642119115506344,0.0791703333379992,0.0734574614813576,0.0672965104801069,0.0777729630985261,0.0742458982602988,0.0744541706912284,0.0534041899198116,0.05331975391101,0.0531198978407914,0.0409612502526318,0.0431278248176395,0.0259401691629889,0.01192922430743,0.0139947825150595,0.3073035799508121,0.6926964200491877,0.3482383071420111,0.1253238506752063,0.0323084527991003,0.0085391969812688,0.0047867547458474
65,Uptown,90869.0,24818.0,126690.0,0.1958954929355118,0.7172547162364827,67461.0,10636.0,65259.0,0.1629813512312478,1.033742472302671,5.5174672818091,0.908078086454804,0.0684980378956656,0.9234406698269676,0.0387671887331551,0.8912886362596565,0.956807862312312,0.0431921376876881,0.0721421479001395,0.0429966873511819,0.0310594243757863,0.0255435494387301,0.0267042899238275,0.0356933822558963,0.0233723991150734,0.0380825439974804,0.0344773022100294,0.0690412694240436,0.1040154327980383,0.116022552656895,0.0906128890600993,0.070727800514879,0.0937488942847438,0.125759434693155,0.1293402468202284,0.8706597531797715,0.0353712139364555,0.9646287860635446,0.3948469055394732,0.4749692434359339,0.1154200140840454,0.010700898219221,0.0031124919219152,0.0009504467994111,0.5148240895162195,0.4017780540811135,0.0760771437394992,0.0066349304705099,0.0006857821926577,0.0,0.3118490907325347,0.2786248149879723,0.0332242757445622,0.4198869488254023,0.0001712140384861,0.0206352257695131,0.0448691863317398,0.0063831210533022,0.6902597297543736,0.1339367893163431,0.0034463986955546,0.093572443638908,0.0001071884409775,0.026352515731604,0.0523249344222389,0.0516076275118195,0.0317563276598961,0.0227446979223953,0.0248966769389358,0.1074548221590595,0.161892251469023,0.1405686914873733,0.0918481798813777,0.0589846050020942,0.0436873490705352,0.0437935104444952,0.0261791911596779,0.0340622652543425,0.0167564951022306,0.0126252441232319,0.0139875060926186,0.0578780366799192,0.9421219633200808,0.8583067441354096,0.6954087413430922,0.2784709090099864,0.0724946154372182,0.0174303022303068
66,Vodak-East Side,30031.0,12337.0,60487.0,0.2039611817415312,0.4964868484137087,18626.0,6663.0,33568.0,0.1984926120114394,0.5548736892278361,6.449806134247727,0.8213736533034002,0.1786263466965998,0.8913986764212656,0.1086013235787344,0.7679467889435206,0.8471838977667288,0.1528161022332711,0.0982620282363061,0.0671158321381364,0.0502697984517022,0.0639570176482237,0.03693127855959,0.043242133148517,0.0468818552862776,0.0423419896230586,0.0445317658303242,0.0755492179496865,0.1038351438111373,0.1147373031134302,0.1276151163425143,0.0344663643134194,0.0335978108265125,0.0166653447211625,0.1825579686099904,0.8174420313900096,0.0501078599643933,0.9498921400356066,0.2024511931405644,0.4472798177766128,0.2631425802255019,0.0713562202804406,0.0122168496144091,0.0035533389624707,0.3601500764614507,0.4292274077971174,0.1609330743744728,0.0329424981429948,0.0130502146010249,0.0036967286229392,0.7071791084588777,0.6335414523875013,0.0736376560713765,0.2231765610337966,0.0,0.0002067873783835,0.013464907301203,0.0065663244503653,0.0154503824809092,0.9664993641129072,0.0005353192380924,0.0032748892392989,0.0,0.0030059590994674,0.0112340858293243,0.0477502479506002,0.0524309504642664,0.0655982568781804,0.0588191620262323,0.0600086419482082,0.0769058649195199,0.0680223364927373,0.063270841638735,0.0875063239121099,0.0775804250687636,0.0632654344750471,0.0452406085564454,0.0417199598178754,0.0312630974158677,0.0227793568624219,0.0284743539556227,0.1274631831875171,0.8725368168124832,0.6234473959042026,0.2341625266217642,0.0840696521291844,0.0112310826163455,0.007004851864899
67,Walker,15678.0,5404.0,32753.0,0.1649925197691814,0.4786737092785393,10541.0,2816.0,12055.0,0.2335960182496889,0.8744089589381999,4.593848170831458,0.8781748349509223,0.1218251650490775,0.9175667286013116,0.0824332713986884,0.8479699791377411,0.9117035839699822,0.0882964160300178,0.0579697099752213,0.0343804130125505,0.0226591745104309,0.0444155000130344,0.0535071865308416,0.021222200377347,0.0578127482600897,0.0284904786332153,0.0261826768881981,0.0847936382509322,0.0934495790764469,0.1277615274018531,0.1133426862584636,0.0701824154903155,0.0660345217359235,0.0977955435851355,0.0968832470545712,0.9031167529454288,0.030528850794357,0.9694711492056431,0.1098866225293626,0.4229915494295655,0.3473177267946459,0.0812769034570573,0.0308173882237116,0.0077098095656567,0.257529613466167,0.5155605063116178,0.2039391644599673,0.0129275712323934,0.0100431445298541,0.0,0.7727780369740128,0.6976139237915777,0.0751641131824348,0.1177609726598428,0.0002317495141495,0.0007510879214273,0.0116296027664133,0.0061802698597575,0.4608344487303962,0.4365004294651944,0.0019636831475069,0.0088139300182381,0.0020302473474836,0.0361770872044701,0.0536801740867105,0.0529952371440458,0.0607916377995437,0.0627399454341277,0.0594958796459379,0.0548129774191399,0.0581408866169206,0.0613393715003396,0.0660963801306726,0.0564221240869941,0.0936067831515515,0.0936670063386179,0.0517532340854603,0.0415946015438163,0.0197879357466178,0.0242603038078169,0.0236768288690036,0.0882088539164924,0.9117911460835076,0.6969482066834013,0.3689390921828275,0.1636938513273679,0.0334035702897398,0.0131827969272359
68,West Belmont,65853.0,14739.0,62243.0,0.2367977121925357,1.0579984897900163,35555.0,5227.0,30693.0,0.1702994168051347,1.1584074544684455,6.120202205238411,0.8467883623268443,0.1532116376731556,0.8963296424406845,0.1036703575593152,0.8122517954368151,0.9439109990780112,0.0560890009219887,0.0487252138586819,0.0268588722205591,0.0485984303842967,0.0558378882488524,0.0394722133154678,0.0605231138148795,0.0391282627683642,0.0324511437836671,0.0227697062148833,0.0635402793264758,0.0863628575579753,0.1563850430966964,0.1077248751045371,0.0608692432594812,0.1030361677244118,0.0477166893207689,0.1097075131837541,0.8902924868162457,0.0203923269451159,0.979607673054884,0.0846195078968731,0.3807337038219607,0.3520199422324458,0.1271614143184508,0.0335855625756013,0.021879869154668,0.13725254000671,0.506537858534531,0.2995474402451638,0.0438430000602276,0.010941963133095,0.0018771980202723,0.793719535614379,0.6866700224129404,0.1070495132014385,0.1057831780338815,0.0,0.0053672182687305,0.0141623117093854,0.0167258021302666,0.5674673524841457,0.0390425171357619,0.00819045676877,0.037382261713805,0.0004837615655452,0.251385837728752,0.0960478126032197,0.0504943549200805,0.0521634694333094,0.0724553433459444,0.0708566573000059,0.0615479621834725,0.0704286933038789,0.0771321505901193,0.0652031069587879,0.0804469545751757,0.0697812288550655,0.0701886299565396,0.045255219299204,0.0292510661136191,0.0201780936133813,0.0133687381262675,0.0137643863661768,0.194981243578589,0.8050187564214109,0.5013163772159833,0.2017815063732065,0.0674129706856251,0.019074765827346,0.0078644486161246
69,West Chicago Avenue,8812.0,21372.0,73704.0,0.2899706935851514,0.119559318354499,2684.0,6019.0,8954.0,0.6722135358498995,0.2997542997542997,5.8167952378300445,0.8241918967349656,0.1758081032650341,0.8747980090555572,0.1252019909444425,0.750042300500585,0.8674709494134878,0.1325290505865119,0.1234029887214118,0.0722426535536444,0.0785944521493112,0.0827934097097661,0.0721294950842619,0.0421804295174795,0.0591235653514341,0.0546264876496274,0.0402329256149783,0.0792785856797785,0.0783089687464644,0.0831096417790214,0.0467153647795558,0.0362248420299731,0.0314889721286997,0.0195472175045909,0.2333815070159631,0.7666184929840366,0.0647413453786274,0.9352586546213724,0.2936492204874353,0.4006921112455294,0.1983110169794122,0.0759716799715177,0.0192781515982512,0.0120978197178536,0.4105807692918647,0.4169276506996719,0.131428089511697,0.0300510784931084,0.0060419518987847,0.004970460104873,0.704103794622024,0.5616096860490746,0.1424941085729495,0.2233172542603673,0.0,0.0005966170082509,0.0125083545792116,0.0070728057496812,0.0898825571774022,0.7463489543193345,0.0066067087159705,0.0069920194439375,0.0001957872133878,0.0840954738500922,0.065878499279875,0.0712661251589637,0.0637451375324979,0.0707867063586583,0.0737636491861609,0.067708664008161,0.0685034245675536,0.0699706853968504,0.0666791961249595,0.0499217106132737,0.0570050087882502,0.0575251563935758,0.0538581510183109,0.0300424955473058,0.0181293054663284,0.0128072082503789,0.0220201957637388,0.2052432530231798,0.7947567469768202,0.4330562415755673,0.0991977014701754,0.0429564364252938,0.0082277544676446,0.0027246834797176
70,West Englewood,13534.0,22055.0,69243.0,0.3185159510708664,0.1954565804485652,3896.0,5998.0,28905.0,0.2075073516692613,0.1347863691402871,4.939335158252716,0.7334816531223896,0.2665183468776102,0.7827173368029785,0.2172826631970213,0.669970386199859,0.7761155025482213,0.2238844974517789,0.1406248462306526,0.0770265354878007,0.0926679557224594,0.1317904737013263,0.0739666375388758,0.0605634635668513,0.0640067813666352,0.0394992488288176,0.0375887728979331,0.0638530450712498,0.0687879731351857,0.0690038221334943,0.0276864768370799,0.0236940835387502,0.0158065872423,0.0134332967005867,0.2847800425640129,0.7152199574359872,0.0710625392575873,0.9289374607424123,0.3538374286119731,0.4142777908000728,0.1641175452181682,0.0509524237425056,0.010853515769965,0.0059612958573146,0.484134302742554,0.3913761165488521,0.1047800575652596,0.015726405254351,0.0032149939320541,0.0007681239569292,0.6704842686312309,0.5666849826500214,0.1037992859812094,0.2624214928496202,0.0007841429794495,1.661188868696362e-05,0.0109846016564856,0.0052108558056723,0.0945036263813649,0.7517385846007614,0.0076185130600429,0.001748795882589,0.0,0.0969294116152343,0.047461068460007,0.0675205298631526,0.0645301054155638,0.059269937684562,0.0597579679383339,0.0647997313799113,0.0731299783074798,0.0643852805561665,0.0510114567252871,0.0521239476066883,0.0762971407113674,0.0582386374456354,0.04069773819713,0.0603305595478781,0.0533277729702728,0.0290266327035313,0.0146957510447022,0.205456331198613,0.7945436688013868,0.3682239608975033,0.0896439291423346,0.0274697176927102,0.0016641303438376,0.0007491245252492
71,West Lawn,36382.0,14210.0,64959.0,0.2187533675087362,0.5600763558552317,7022.0,2382.0,6719.0,0.3545170412263729,1.04509599642804,4.662367246903817,0.8326515325307122,0.1673484674692875,0.8503331532284661,0.1496668467715339,0.7972327290644667,0.9010832630100428,0.0989167369899571,0.0417504446576152,0.0260200349808244,0.0437443609272078,0.0930117452391744,0.070329195555015,0.0554153048370505,0.035883161220836,0.0435097169029957,0.039216755027073,0.069075933064789,0.0920183168880785,0.1276487641504401,0.0922757311671196,0.0599971175308643,0.062533997580277,0.0475694202706379,0.1138170404780414,0.8861829595219586,0.0274675815709795,0.9725324184290204,0.1305395475641606,0.3394380514186692,0.3344125082125135,0.134357623168881,0.0540488072901474,0.007203462345628,0.2666173944917441,0.4044661729887671,0.240117947806388,0.0797992817070985,0.0063838237442082,0.0026153792617939,0.8150638112355473,0.6526652815052539,0.1623985297302931,0.1237722876729439,0.0,0.0018169209327839,0.019644736994627,0.0064784009867757,0.5265801250287231,0.0238795764574551,0.0215496402783026,0.0083271501631875,0.0017339329331489,0.2736538749742037,0.1442757001649786,0.0782376387588947,0.0635381385623112,0.085806208997219,0.0813401501334166,0.0656926579949545,0.0781533041355363,0.0643931538775271,0.0642756678345342,0.0526844773921046,0.05158560131185,0.0419448166608058,0.0345738991856624,0.0325670615748514,0.0342167823834774,0.0097885324930107,0.0126331308187732,0.2413261828894056,0.7586738171105946,0.36881476050114,0.1487716610342019,0.0448395474021239,0.0086198639319673,0.0028643876287551
72,West Loop,59405.0,5765.0,83969.0,0.0686562898212435,0.7074634686610535,45506.0,3179.0,36393.0,0.0873519632896436,1.2504052977220894,4.871866921246936,0.8196016337595845,0.01951783424511,0.9091854582689624,0.0129277637777899,0.9219523146736502,0.9698730683442536,0.0301269316557463,0.0473614009673544,0.0141598784067711,0.0107557622376362,0.0075668100759797,0.014286731905962,0.0234382889371286,0.0074594133551697,0.0086042077039874,0.0154208938658884,0.0209655016751439,0.0550024521244883,0.1191037852530358,0.1138252028867054,0.0745822587199578,0.1765360661217123,0.2909313457630778,0.0763605148094296,0.9236394851905704,0.0034910278235531,0.9965089721764472,0.3307123908156517,0.5524921139579195,0.1105289974944336,0.0034622743649467,0.0020959394769556,0.0007082838900927,0.4521121998431692,0.487497951819266,0.0589437300757916,0.0007511150548447,0.0004464146494338,0.0002485885574944,0.2723754626119586,0.2543658840606329,0.0180095785513257,0.1828979610645827,4.512787841792236e-05,0.0207086317297649,0.3011963145094187,0.0084183428976507,0.6690936106481276,0.0541007168492107,0.0002133146001028,0.2027249016172548,5.842955907806506e-05,0.0183539915368205,0.0554550351894051,0.0502657331963566,0.0261528027673623,0.0121821606200935,0.0289331911011027,0.0550466232679394,0.19867662345078,0.2040322135827872,0.1444037755216599,0.0445411955012557,0.03255387776025,0.0233052683581623,0.0179383561351115,0.0100077131797017,0.0095139606350667,0.002376319453469,0.0024867512060765,0.0157286065599003,0.9842713934400996,0.9508540557295984,0.8763823508565746,0.4186174104198695,0.1537125830815214,0.0502540904721403
73,West Pullman,17823.0,26144.0,87708.0,0.2980799927030602,0.2032083732384731,7361.0,9520.0,15932.0,0.5975395430579965,0.4620261109716294,5.793878756657831,0.8322572836196541,0.1677427163803459,0.8891075025864047,0.1108924974135955,0.807022430844463,0.826266193939518,0.173733806060482,0.1050747236482918,0.0492786165944769,0.0414967349874366,0.0488493867002771,0.069602897965518,0.0612555908163382,0.0492159604089171,0.0368714016536173,0.039741805746055,0.0639090094306023,0.0914428657527959,0.1211538003325994,0.0843206093759868,0.0779231201308495,0.0352737826995416,0.0245896937566954,0.1838725349280128,0.8161274650719875,0.0366874541208366,0.9633125458791636,0.1687070580842794,0.457864937797369,0.2475938728362032,0.0829759091655004,0.0368553728804509,0.0060028492361969,0.3008975859964214,0.502245200986503,0.1550780833252387,0.022956453970905,0.0188226757209314,0.0,0.755077912782963,0.6575958847299561,0.0974820280530069,0.1579222489407943,0.0,7.925235429486755e-05,0.0206570119482369,0.0110929705960629,0.0764827530829429,0.8619733013054774,0.0002279024720283,0.0002599442181603,0.0,0.029666242871066,0.0313898560503245,0.0601166877624183,0.0611259167502426,0.077070241687774,0.0693322809688936,0.0744158322657141,0.0747651597486873,0.0555758062218079,0.0523982285254645,0.0618554221368301,0.0613782634885998,0.0603866648200756,0.0470445019228434,0.038469360909881,0.0311831214663948,0.0246301513112036,0.0201613161621835,0.1187476424081093,0.8812523575918906,0.5904399100514792,0.1947236339804561,0.083447869064619,0.0113454340470249,0.0048214006945027
