,Branch,Percent of People with Internet Access,Percent of People without Internet Access,Percent of People with Computers,Percent of People without Computers,Percent of People with Computers and Internet,Percent Population in Labor Force 16+: Employed,Percent Population in Labor Force 16+: Unemployed,"Percent Households: Less Than $10,000","Percent Households: $10,000 to $14,999","Percent Households: $15,000 to $19,999","Percent Households: $20,000 to $24,999","Percent Households: $25,000 to $29,999","Percent Households: $30,000 to $34,999","Percent Households: $35,000 to $39,999","Percent Households: $40,000 to $44,999","Percent Households: $45,000 to $49,999","Percent Households: $50,000 to $59,999","Percent Households: $60,000 to $74,999","Percent Households: $75,000 to $99,999","Percent Households: $100,000 to $124,999","Percent Households: $125,000 to $149,999","Percent Households: $150,000 to $199,999","Percent Households: $200,000 or more",Percent Ages 18-64: Living in Poverty,Percent Ages 18-64: At or Above Poverty Level,Percent Households: With Public Assistance Income,Percent Households: No Public Assistance Income,Percent Owner and Renter Occupied Housing: No Vehicles,Percent Owner and Renter Occupied Housing: 1 Vehicle,Percent Owner and Renter Occupied Housing: 2 Vehicles,Percent Owner and Renter Occupied Housing: 3 Vehicles,Percent Owner and Renter Occupied Housing: 4 Vehicles,Percent Owner and Renter Occupied Housing: 5 or More Vehicles,Percent Renter-Occupied Housing: No Vehicles,Percent Renter-Occupied Housing: 1 Vehicle,Percent Renter-Occupied Housing: 2 Vehicles,Percent Renter-Occupied Housing: 3 Vehicles,Percent Renter-Occupied Housing: 4 Vehicles,Percent Renter-Occupied Housing: 5 or More Vehicles,"Percent Workers 16+: Car, Truck, or Van ",Percent Workers 16+: Drove Alone,Percent Workers 16+: Carpooled,Percent Workers 16+: Public Transportation (Includes Taxi),Percent Workers 16+: Motorcycle,Percent Workers 16+: Bicycle,Percent Workers 16+: Walked,Percent Workers 16+: Other Means,Percent: White Alone,Percent: Black or African American Alone,Percent: American Indian and Alaska Native Alone,Percent: Asian Alone,Percent: Native Hawaiian and Other Pacific Islander Alone,Percent: Some Other Race Alone,Percent: Two or More Races,Percent: under 5 years,Percent: 5 to 9 years,Percent: 10 to 14 years,Percent: 15 to 19 years,Percent: 20 to 24 years,Percent: 25 to 29 years,Percent: 30 to 34 years,Percent: 35 to 39 years,Percent: 50 to 54 years,Percent: 55 to 59 years,Percent: 60 to 64 years,Percent: 65 to 69 years,Percent: 70 to 74 years,Percent: 75 to 79 years,Percent: 80 to 84 years,Percent: 85 years and over,Percent: 25+ Less Than High School,Percent: 25+ High School or More,Percent: 25+ Some College or More,Percent: 25+ Bachelor's Degree or More,Percent: 25+ Master's Degree or More,Percent: 25+ Professional School Degree or More,Percent: 25+ Doctorate Degree,Average Cycling Time (Min)
44,Logan Square,0.9099890336147183,0.0900109663852819,0.8894836447160833,0.06327945796605013,0.8776138665565243,0.9557511967870476,0.04424880321295248,0.04721339629212944,0.031453682442220916,0.02648865110767955,0.03271082700824463,0.030784096615032043,0.03277308241638966,0.022564347331701397,0.0253013452728372,0.027604458373649263,0.0717201515406932,0.10251229274805973,0.13688711280175156,0.10525809752163802,0.07276056588005295,0.1012906622942719,0.13267723035364792,0.09864269309467943,0.9013573069053208,0.03599637732224873,0.9640036226777513,0.21232662295995822,0.511757779144897,0.21833733349326806,0.045962769570387606,0.008953327167683106,0.0026621676638060128,0.2980830859043343,0.5144601426942466,0.15055169802273413,0.030717822034197165,0.004763000603571373,0.0014242507409162896,0.4538583011090597,0.39898135077996993,0.054876950329089784,0.30274646505547065,0.0009654264028989596,0.029420280502824248,0.030365419562205682,0.008128856209110438,0.6459482656542564,0.05566361371826804,0.006518661240358357,0.04823486913211739,0.0005986044498913392,0.1010094137399368,0.14202657206517125,0.059106844680625756,0.04454301543197507,0.04469438996613113,0.03592485829664234,0.07132646816347435,0.1528781183119427,0.14960675885130878,0.10702467098954487,0.04788369492323638,0.04242282797894331,0.0366739901614471,0.02918611900995828,0.01915871904824201,0.011953197373401848,0.008348986736086505,0.012782619545181563,0.10184096419703223,0.8981590358029674,0.7080374502673812,0.5358834983434666,0.1970019586475282,0.054287496461080796,0.01585898574139943,5.3563241788892215
45,Lozano,0.8871336216802027,0.09462382203891376,0.9238322307632916,0.07616776923670837,0.8557540188839158,0.9309567173519878,0.06904328264801209,0.0689327959495861,0.05919119167637678,0.044410368696198785,0.057617225529260116,0.03465489374381066,0.04761123057622777,0.046809721221255186,0.03861368054913474,0.018031449661424243,0.06551834076836625,0.10187448922670414,0.1465060867195763,0.09112347971619875,0.05486700115796854,0.06663241181234922,0.05760563299556175,0.13599331266802686,0.8640066873319732,0.0373747758912079,0.9626252241087919,0.27055544350685007,0.4703275995651076,0.20423316617281692,0.04396164430019314,0.0061435847747020895,0.004778561680330103,0.34777968287905314,0.46720675172072845,0.15410150014057394,0.02061676120840284,0.0034085336256570666,0.006886770425584684,0.5384753430286231,0.440925563098712,0.09754977992991087,0.26251895038005235,8.82024334814176e-05,0.042633057189632645,0.053634716525215086,0.010970507008554294,0.4219086394664995,0.1103467140893893,0.012489738601788068,0.08406226706591066,7.979410657030052e-05,0.24705648196588287,0.12405636470395918,0.05039021326387121,0.05391970264268812,0.054048561752856286,0.057544135341962295,0.0848021554289576,0.11949738147242266,0.12360284607712099,0.08757845893036788,0.055263418658708166,0.046449900239935296,0.045675665657125365,0.04503463308271885,0.025895268253098333,0.016837946605447962,0.009236143857756264,0.009676980208239002,0.22402551120004138,0.7759744887999586,0.5758389281848345,0.3793553725096601,0.1508442968659563,0.035082001819428596,0.020531008926141667,4.511307631327354
46,Manning,0.8349151899697895,0.16508481003021036,0.893568165127273,0.10643183487272685,0.7878172200724596,0.8812728733444456,0.11872712665555442,0.18397368386095,0.09183772613789391,0.04058394825783971,0.03868716539012432,0.04110264978015125,0.03775657799195953,0.020667671886005153,0.03177110118248972,0.015844907732617985,0.056490168467765965,0.08682993102847598,0.08551220235429415,0.06941103005997619,0.05394083061232152,0.05754122963131566,0.08804917562581824,0.25399124368982223,0.7460087563101776,0.06318131843259628,0.9368186815674037,0.3696989226824596,0.42152386269112213,0.1771414545329927,0.027762955217222517,0.0014688874006109237,0.0024039174755919293,0.49907697465016015,0.3795511327563863,0.11168117651535192,0.009690716078101479,0.0,0.0,0.4995953173145658,0.4513900122755785,0.04820530503898734,0.2980051719972284,0.0005867348419089259,0.01897373500584414,0.06331963842018436,0.0073413565896272865,0.26850470191327974,0.5625016019217315,0.001224076973802064,0.05559439141671868,0.0,0.05734451403822065,0.05483071373624732,0.05909719896167362,0.054834225474427845,0.06639577830054572,0.058066593246386126,0.09137161612475807,0.10845504772793099,0.09388159696978313,0.08322715954072875,0.05388321206201324,0.06883466944386749,0.04466270222275402,0.04811792927836826,0.019688350297326636,0.015972029978253668,0.009755333894691081,0.0036838462395660477,0.11602737299217532,0.8839726270078248,0.6621032899610912,0.3958491977056221,0.16028201217403765,0.05293894180816476,0.01891760656893255,5.2240691199157485
47,Mayfair,0.8939514118556813,0.10604858814431865,0.8086990440832623,0.06249709831773601,0.865552440308618,0.9393422107283997,0.06065778927160041,0.02790028335674317,0.027505737560985895,0.02912657699543636,0.047661754623716905,0.035801971377508665,0.04774096742249098,0.03283563698422748,0.032561821638771825,0.028862961723693153,0.050384831541111674,0.09274763976376439,0.13283197544192138,0.1072423019061174,0.08393397823647998,0.0897999740116881,0.13306158741534202,0.0877996268247675,0.9122003731752325,0.030701604628131367,0.9692983953718688,0.12399185787755863,0.4170420661564062,0.3459149522721498,0.08104873968721782,0.026264261582089075,0.0057381224245782935,0.23390763395960404,0.46811533315595766,0.25673675597470963,0.03489601649139444,0.0029417601143192787,0.003402500304014848,0.6313393887448332,0.5375396840324351,0.09379970471239794,0.20457819563721438,0.0018301337182397373,0.009990458206630736,0.029933663978030108,0.011351651119410474,0.5698191314570931,0.02975611218896244,0.011489015033622948,0.15922136257918473,6.239568767299067e-05,0.12240842122100029,0.1072435618324634,0.05981564992761957,0.06594682685968009,0.05507321169348962,0.054360335758944826,0.04767289783140819,0.06705364555767261,0.08717683683269391,0.08523785907677088,0.06771228373426887,0.05186949429880198,0.06777584820430989,0.06102101597687812,0.0488399343623931,0.023091025208481296,0.012201209585837541,0.011820226344091753,0.14472449027957895,0.855275509720421,0.63812663776667,0.4278110572415477,0.1564259894651765,0.040030762687576514,0.014003433230896187,4.68013691982826
48,McKinley Park,0.9012527049125493,0.09874729508745084,0.9441276717422099,0.05587232825779005,0.8614298629926281,0.9098763440019905,0.09012365599800953,0.06562588401512258,0.04475116390706211,0.040771557790397255,0.0359984128375382,0.052588479762221516,0.05204791589102976,0.054508273330605664,0.036470040006682254,0.05025005168953782,0.08629716306707581,0.0824674938936365,0.132895346777048,0.08039772732275792,0.07776339565154099,0.07308505030887673,0.03408204374886633,0.13931584224194396,0.860684157758056,0.03371643896293371,0.9662835610370665,0.1548520147655061,0.43141768782814,0.3214173797745368,0.06864456704604575,0.019817663099576777,0.0038506874861946134,0.25908861290819085,0.5165543287827319,0.19400917962407724,0.021038409103375642,0.009309469581623956,0.0,0.6434593617267873,0.48962987095138044,0.15382949077540684,0.2212718696480225,0.0007700056450960121,0.011997803201233805,0.025494084806599485,0.004669765623010874,0.3588899675556077,0.09067189428984326,0.01315722987658515,0.21147998470697774,0.0006831182861297919,0.25067321114208124,0.07444459414277496,0.0440670823369094,0.04972127817369739,0.0705504547558495,0.05715104555383664,0.08746817540533522,0.1082577100186841,0.08352243227867069,0.06580317527627104,0.0728604997743137,0.06414135362766654,0.054858490127707084,0.03578766331928535,0.023316337821509964,0.018423110367831227,0.006302237466243176,0.01002578305923184,0.25940307145813407,0.7405969285418659,0.43796746000451064,0.24001095953576448,0.09529289748597393,0.02778756720425872,0.01055845500314378,5.596977057689236
49,Merlo,0.9530117569077236,0.042968747626104135,0.8001836882620014,0.02253380626049537,0.9202085416361473,0.9591058676173613,0.04089413238263893,0.053983161350820735,0.02878549209226444,0.017577426951012894,0.019257290238162635,0.01772553474453686,0.030559959482628282,0.022475277409434568,0.04102575681913746,0.02673727877276295,0.07725197321405024,0.09065718157024467,0.1507349313600398,0.0919015766481021,0.07882178767121985,0.08816400532042225,0.1643413663551598,0.08830079694558733,0.9116992030544128,0.01642437392596622,0.9835756260740338,0.45829032308710016,0.4372443117500576,0.09018836318684664,0.01161068051533365,0.0009702615889901693,0.0016960598716718276,0.5601248976735276,0.3785436184408083,0.053895268617317825,0.005477611581185296,0.0,0.001958603687160895,0.25921918990935444,0.23178172898418423,0.027437460925170142,0.44694857170958585,0.0,0.025715023418513085,0.05541980982612342,0.01006651037953168,0.8166448950847006,0.04347663239174643,0.0009475833150513759,0.06989769866672646,0.0012131036154923492,0.018953528095373196,0.048866558830909394,0.046825121834409185,0.023108021590141095,0.01531627253426552,0.013694625863885175,0.12783849482730877,0.24311866225043552,0.14308125264386304,0.08424470901791488,0.04775855691417083,0.030344798994943963,0.04186178246098747,0.030270730420809966,0.02410642446728653,0.01660919800883861,0.011682492228675602,0.014028528780310006,0.016453292369479334,0.9835467076305205,0.9429703103064481,0.8461303120804329,0.35797294679922237,0.13289123623041088,0.035519857515654986,4.093734792396627
50,Mount Greenwood,0.8631588221107674,0.1368411778892324,0.8960148232139278,0.10398517678607204,0.8259633737944476,0.9411251575072695,0.05887484249273038,0.0566223274290585,0.02484838150443776,0.025582414982032384,0.03544969974131399,0.03052389191407778,0.026837836643416768,0.03128271107061044,0.043003589193685604,0.0320392107105937,0.0690478968320394,0.08265850613842335,0.1309810108742946,0.1208030007372626,0.08893445090960432,0.10569103246305131,0.09569403885609672,0.07036916000933302,0.929630839990667,0.016718475908166722,0.9832815240918331,0.07265021113151153,0.3710758190986604,0.38825603742799303,0.11951752810543875,0.029505094538942494,0.018995309697453576,0.14020774205714806,0.5922953171641913,0.21978868404509339,0.04012011248958908,0.0024336287304092983,0.005154515513568825,0.8521674529800646,0.7989919802973785,0.053175472682685965,0.06281450114002878,1.2804456133867247e-05,0.005425161358949978,0.014979290838542832,0.0062409267277516185,0.7884259997410592,0.09606793643708371,0.0016801424516947531,0.021476665429697554,0.0,0.03267231850132535,0.059676937439139155,0.0709199454252748,0.0700072055132558,0.07545342096216065,0.061534123003337535,0.0498047003138688,0.050701605476751815,0.061506277013930334,0.07450082248408821,0.06302008194383216,0.07131055971439965,0.0608930662820341,0.06107873859856351,0.04276287174095674,0.023513296841092695,0.017396039459169572,0.022470209267911243,0.07168350681153171,0.9283164931884683,0.6879790162573446,0.35098728882595226,0.13173478472248165,0.021772508726172268,0.0076033738678768625,8.170897494955799
51,Near North,0.8038175537640116,0.05231907911208736,0.9642153830244921,0.033360500673977465,0.8878512482898163,0.9699449561297545,0.030055043870245428,0.06086937954448012,0.027885389902634262,0.022429195532927215,0.014376944445653976,0.017903561061409935,0.015789929067399514,0.018492684075448258,0.022933309633783736,0.022539399508997856,0.03962011258309522,0.059070331667267835,0.12057664988259226,0.08595625057633319,0.06944630579782456,0.11558375171242144,0.2865268050077299,0.08900599233466316,0.9109940076653369,0.013146833017100745,0.9868531669828992,0.3879493804312568,0.49129534014228343,0.10456803024667512,0.012085089958877226,0.0033894219041552065,0.0007127373167520072,0.5307335855924902,0.41145439094876346,0.05585997517883548,0.0019285753625073799,0.0,2.3472917403372295e-05,0.2704855508184998,0.23949914532451866,0.030986405493981066,0.31926568091195706,0.0009757841733104554,0.024737404637209033,0.16480473955347924,0.021498390318829604,0.7483803277161125,0.09780424171589394,0.001739574603580343,0.09318555717569617,0.00012540518692873747,0.01884264328879511,0.03992225031299295,0.03680250240486703,0.028049828385572535,0.02735405925046489,0.02961164659325916,0.07091279830223739,0.20590870773819975,0.1417072884378151,0.08526685218535979,0.05197263944856251,0.05087572574324191,0.047760168960968775,0.04416621180298209,0.0387943863870079,0.020180083936456886,0.009534232042322463,0.011982830148152213,0.025974515147872315,0.9740254848521276,0.925930970195888,0.8170669897267301,0.38265723577473,0.15752149528800774,0.03264668693758274,4.214512395223525
52,North Austin,0.8373110634271532,0.1626889365728466,0.772860361340285,0.10370042505398545,0.7869071126445635,0.915554102399529,0.08444589760047118,0.07009014545600767,0.04612432633294414,0.06135733670902133,0.048589977055848645,0.052235775848670236,0.041448318811411165,0.04403670656981645,0.053870673568513584,0.04713723669068083,0.07663596464800372,0.0893217686655166,0.11930228825262189,0.06453526117653022,0.0715464629858795,0.05193944330433658,0.06182831392419665,0.15645629166190628,0.8435437083380937,0.049793398768610705,0.9502066012313891,0.169834287929915,0.3713888005145776,0.31677272586894256,0.09854817741149144,0.033320565340405894,0.010135442934667206,0.284028362666856,0.4860989722211892,0.1812064254984947,0.03861345741224156,0.007857617617149478,0.0021951645840691722,0.7040209816906597,0.6235365819088857,0.08048439978177395,0.1766469743603809,0.0,0.0015718047251195824,0.027358199987201702,0.010694447039755315,0.2441801987349977,0.5038704227841516,0.0008404060590513364,0.008558577258387724,0.0003559711761169692,0.17210111291679606,0.0700933110704985,0.06437825141001198,0.06916479907565871,0.07283291307612652,0.0757004966806253,0.08105847691726381,0.06209703299019594,0.06059210249922564,0.06759366527242935,0.0596061502312787,0.05064067635202667,0.06503336683414124,0.047663344581999806,0.0419808980165918,0.023130641853970107,0.012141353526378072,0.013588935997148435,0.2034598920096325,0.7965401079903676,0.5120877265691534,0.20932543413501778,0.10806855799706312,0.033252561551330474,0.010278284768415455,4.6389084114584005
53,North Pulaski,0.8275826643123746,0.17241733568762538,0.9014792436568577,0.09852075634314217,0.7868760380559389,0.9209151340437589,0.07908486595624102,0.08124343610460195,0.05037477203599193,0.047642929929656165,0.0526921373410708,0.0781212374540693,0.04509214070102028,0.048616021681537315,0.0525187166992119,0.04131876061510049,0.05778677610795022,0.10754411551131511,0.12201067932820574,0.086024279933584,0.04749225074665904,0.04803521853557413,0.03348652727445097,0.16990078185393934,0.8300992181460607,0.043746652417846615,0.9562533475821534,0.17571198314985947,0.41680544679001935,0.2691202321690378,0.09366073723761699,0.03703970681727029,0.007661893836195941,0.2443735519777103,0.46653473563172004,0.22152828085587833,0.05371891281135151,0.013342224393331022,0.0005022943300084927,0.6756022435752703,0.5797224466206362,0.0958797969546341,0.202617099970756,0.001415631814517787,0.0155881647228635,0.03271328296097426,0.016748572290013454,0.38442370403421333,0.17067468771369804,0.005030187428279683,0.019324391880821024,0.0002581513937467553,0.2882177529320873,0.1320711246171537,0.06216772060265668,0.07223899065188884,0.0857034315529098,0.08073541928533125,0.07194814688698312,0.07525453218729028,0.0759832620331207,0.07829449155006481,0.05221977790638383,0.06218758429815562,0.05303462883796811,0.03741256524577896,0.025106346428378598,0.015414005834566716,0.009059437169447957,0.009761552076312477,0.2793075752438459,0.720692424756154,0.4153259054062572,0.1829594884815276,0.065356352368181,0.010182308737028165,0.003930733559936075,5.132897744980328
54,Northtown,0.8896136341948296,0.11038636580517033,0.9383721021918576,0.061627897808142394,0.8448483692696933,0.9264421997751304,0.07355780022486957,0.05521930425542569,0.034594175046916247,0.03834652635713235,0.041740467535958434,0.03652656646773485,0.04121625616274725,0.03551432454629482,0.041934578493908616,0.03706349329286049,0.08624626112918728,0.0925164413094051,0.1384059881746704,0.08333079446945757,0.0710401251205754,0.07017049457205567,0.09613420306566912,0.1263671833038057,0.8736328166961943,0.046199340901391085,0.9538006590986086,0.13113643426751126,0.42858540553487134,0.3151194261150704,0.09878562983759717,0.02060280349337767,0.0057703007515720285,0.2212047347910677,0.4860029393058645,0.23378319210260065,0.054599241489035735,0.0019612882533245743,0.0024486040581067235,0.7134052318712696,0.5936671303645769,0.11973810150669263,0.13576937048467486,0.0008205589464838395,0.01048760871600445,0.03977880296811546,0.010928356949965936,0.5252320286044561,0.11576517687217819,0.004820583392119561,0.20493611876235696,2.8583762310266297e-05,0.06509111697332896,0.08412639163324992,0.07025105362882965,0.07118892181226018,0.07266882703297498,0.06970135202555303,0.04698604431530079,0.06455346483210089,0.07158671717251258,0.06569366926185681,0.055638025285568375,0.06283710359225943,0.06435955069727611,0.04912486498481692,0.0360642714096496,0.02778810953777566,0.01582594463089666,0.02160436320049231,0.13256480544037477,0.8674351945596253,0.6838543980233751,0.4541865491098114,0.16834636357339264,0.04716900708015044,0.01918291201618831,5.79188915408249
55,Oriole Park,0.8800084146891288,0.11999158531087106,0.9151442948757188,0.08485570512428123,0.8555151411799111,0.9527934830434345,0.047206516956565435,0.03282327267698972,0.027259105985394404,0.025211892575818826,0.04388604106244393,0.044297197728850435,0.028668295761744123,0.030742333079063305,0.02625888799609959,0.025284996677794182,0.08279589351390342,0.0861592512512768,0.14283504796338198,0.11288779042134084,0.07674307942137722,0.10841573004529018,0.10573118383923034,0.058967625653039445,0.9410323743469606,0.02172401326990322,0.9782759867300966,0.06388381525963216,0.4123219812948065,0.3680621090252531,0.10670929244713453,0.035619671208273015,0.013403130764900446,0.08027085695665145,0.5960768701819116,0.23421395096982198,0.05481248188492728,0.01019580866859794,0.024430031338089686,0.7972295815438479,0.7290207042690133,0.06820887727483446,0.09467403037662112,0.0006412738524151688,0.0007686998001229397,0.013022154307402207,0.008074536871753876,0.8074867024003932,0.025170730732288128,0.0014422834208169726,0.0870665422939618,0.0,0.027286021681568195,0.05154771947097155,0.06492110134397534,0.052453788457428485,0.05467223252807915,0.045674543557406584,0.04206459741225699,0.05813793791641088,0.0896633986382434,0.06848408443179702,0.06062393812859521,0.07627334629299048,0.061232707779987995,0.06257821004767222,0.042749182695764575,0.0304011036040345,0.022135706590174442,0.02531983672216564,0.08836978108837384,0.9116302189116261,0.6847212948103502,0.41373281348358604,0.14945154489199877,0.028448160668654177,0.008200129399598868,9.775590398423248
56,Portage-Cragin,0.8542285037609673,0.1457714962390328,0.9111288515004096,0.08887114849959055,0.8089295707645282,0.948324863182031,0.051675136817969,0.0510442425821096,0.039917638557877236,0.048755316486089294,0.04164757721980696,0.04991374577006915,0.051109788837533886,0.04168399133917921,0.05068575102735117,0.034273901450329346,0.058808094937536276,0.10369901717237984,0.13695975909998584,0.0947457413839997,0.06986932159491137,0.06624462611315717,0.06064148642768343,0.11626803561058885,0.883731964389411,0.03776289413473518,0.9622371058652649,0.1386782804906914,0.3923668408100555,0.31787790478542466,0.09171251928792439,0.04107864316140104,0.018285811464502918,0.21302086431540745,0.43800733584914797,0.26735282842432306,0.0602133113419934,0.013876414069260079,0.007529245999867932,0.7302925848037355,0.6247337170605763,0.10555886774315905,0.17025325294541982,0.0007164247344035872,0.005115677159646092,0.020877387696969757,0.010189991065426294,0.5078929808530334,0.029486784666947114,0.008915224575028493,0.032541472557944866,0.0004101299186596746,0.2883034832274242,0.13244992420096183,0.06485433600188223,0.06275513420446174,0.0694813878203628,0.06986599521240078,0.06920589221000949,0.0688156901071021,0.07892754783581338,0.07710943876049121,0.059828541259659244,0.06490867878858354,0.06333551905952775,0.03767647019081608,0.029651939193120914,0.01787398384340852,0.012811917668116886,0.01306382437801687,0.2413000344686744,0.7586999655313257,0.46310005133705245,0.22314363856114688,0.06971588076225793,0.014590431067182667,0.004538735320911409,5.594583696422316
57,Pullman,0.7560579714143578,0.24394202858564204,0.8491497141670469,0.15085028583295298,0.7114639112941381,0.7836926118623048,0.21630738813769534,0.17673660227709778,0.07390410648667735,0.05767109398275579,0.05079560022213227,0.06897331764805899,0.049021644713395235,0.09869640771196408,0.03514701959776808,0.04204408240474411,0.054034473101874834,0.07475282159699936,0.09071804167852497,0.053060750052158365,0.03351248774418473,0.02726458112946838,0.013666969652194874,0.27018408808712036,0.7298159119128796,0.045277856114849,0.9547221438851509,0.33551632692498495,0.4221112236172039,0.13579336544287385,0.07042322060761093,0.03482462442787918,0.0013312389794469892,0.4536197529841579,0.41675590571548893,0.09474831569639537,0.013598070456817778,0.019895304149963173,0.0013826509971767186,0.6726943340860505,0.5068539239927116,0.16584041009333889,0.2168837531865344,0.0,0.001020941645914401,0.020303907277815243,0.012866803523186565,0.10419477346503449,0.825863422948949,0.0013371741094996045,0.0009171064450293896,0.0,0.04495077659717513,0.022736746434312245,0.05957058517950723,0.07312477658947597,0.07309165241664535,0.058928030428524326,0.05901574380009197,0.0930467876013852,0.06857916757034112,0.07033874133046326,0.07037891760636797,0.06197885604350102,0.060967428710549644,0.04663751377053208,0.03743241765490384,0.024769519790892605,0.02237661533452132,0.013049922503220547,0.18676021747381694,0.813239782526183,0.5330601006025558,0.18939187176802355,0.07197667994093158,0.017196038043970394,0.009641609830290995,5.108956564641287
58,Roden,0.8851727765175469,0.11482722348245322,0.9109870321851175,0.08901296781488252,0.8622919774804383,0.9583901704126009,0.041609829587398964,0.04290801907832584,0.01840496978974785,0.040714503018044496,0.0253102764820197,0.02768331874527876,0.024649800980510023,0.03068352290528276,0.02698500993431437,0.014949950209607064,0.046953128905261814,0.07513288046454464,0.12360410588982129,0.12197738174058272,0.09342183431141102,0.12201323191099368,0.16460806563425326,0.049018125057508494,0.9509818749424915,0.022591856996883302,0.9774081430031166,0.09059119859400434,0.3442237134457459,0.41117306307898477,0.12287505990060392,0.025474066711428846,0.005662898269231949,0.24161562921791696,0.47251308742452375,0.2381103758882958,0.0413395532891668,0.006253242617623581,0.00016811156247290346,0.7683331296928718,0.7061551139659125,0.06217801572695923,0.09414349691516061,0.00421891941857555,0.0007840206989171998,0.01804646134098836,0.0037122081967299434,0.8375726591448331,0.013361745967175853,0.0037754160661721547,0.055625013654634126,0.0,0.03405469298167138,0.05561047218551308,0.06671193444142799,0.06964690314350194,0.05730979450647758,0.052959860578625034,0.03763403185948249,0.05673715456931015,0.059897220200503046,0.07534783049228187,0.07376524720738926,0.0709355908357903,0.06721756323163174,0.05205879171545967,0.03867845852701481,0.03178334723580417,0.025461992164218093,0.03956811980614886,0.060454003770291115,0.9395459962297088,0.7174421605783791,0.4878854271319423,0.18836198012376923,0.0472688710181445,0.01619813457393464,7.507747853809582
59,Rogers Park,0.8990483060622712,0.10095169393772871,0.9444964636133919,0.05550353638660783,0.8523047125566471,0.949556497675919,0.05044350232408111,0.07974310859782788,0.05680308250488872,0.03912908744405147,0.04079215527714532,0.048079790537517264,0.05661907731063786,0.041976496421166944,0.04941551823188692,0.04081973177030847,0.07619124266001043,0.0924369454463709,0.13721941413271102,0.07227865755063033,0.04592254631161335,0.06445680871570493,0.05811633708752728,0.1657863970414559,0.8342136029585442,0.04270059548697556,0.9572994045130242,0.3274072429405985,0.47729218218254715,0.16765347932068625,0.02453270018002022,0.0023337795554233907,0.0007806158207242437,0.4263984104377385,0.4425015481186885,0.12198546738883653,0.008261364254365666,0.0006307426553283956,0.0002224671450423407,0.46543858609795014,0.41014626522128245,0.05529232087666763,0.3125491214481537,0.00012257893978959077,0.027779809255055538,0.04872767112769691,0.004919580550269718,0.49282704938866745,0.25692186354673524,0.003977961606926761,0.07576135640017655,0.0001684328422155366,0.08870564756163583,0.08163768865364233,0.06639338360143975,0.05144724251612651,0.0425394633463418,0.05630117963453781,0.07888595190822531,0.0897233910544115,0.09764980307176818,0.07833353610708954,0.06370089811511719,0.06306577144858594,0.05773309159096269,0.03936820043701867,0.03159311341337735,0.015128541599467443,0.01258712234894168,0.008639187146807769,0.11077319288825443,0.8892268071117455,0.7116792896883547,0.4927694923916637,0.21705497520984304,0.057228487084333424,0.02736506496812696,4.813684348724255
60,Scottsdale,0.8879765815921971,0.11202341840780267,0.9289020426935151,0.07109795730648485,0.8462818331447657,0.9044714623803771,0.09552853761962288,0.05832602942109897,0.026363883218096445,0.0338418666792813,0.027627751819020854,0.037575930941876265,0.038501626505942084,0.02646447305987908,0.03794766188238981,0.03442147804958483,0.08273677420566068,0.10774007052111541,0.1748059750914486,0.09920938494345012,0.08453857452588519,0.08925860267313451,0.04063991646213495,0.10298741741199739,0.8970125825880023,0.032144911910320005,0.9678550880896797,0.05186328331662413,0.3166663698601432,0.3809522732707164,0.17286649372851656,0.05328716955945113,0.02436441026454827,0.15439933787056645,0.4282237581854743,0.23587097545140118,0.1246043755081902,0.041328350996629265,0.015573201987738605,0.8348073289074585,0.7092897579773868,0.12551757093007176,0.09417796081704857,0.0010748451053137877,0.0009793039427284476,0.014568249909689038,0.009965963846827791,0.5060645448474218,0.1255858378454918,0.008645896348118078,0.016897458659341422,0.00021132912937536923,0.21897236752135785,0.12362256564889346,0.06035073806649778,0.07000462077631044,0.09569616970008483,0.08042467100749888,0.0657468786194082,0.053727056436366966,0.06385593542201005,0.07825225506770002,0.056095544894138226,0.05700967327611339,0.057816974310543,0.043179594042377534,0.02846416512517034,0.01583360812408266,0.014425402160169265,0.014955572004422176,0.21984504025130777,0.7801549597486923,0.441236033847203,0.17735007365851777,0.061832766359667286,0.008471740567145577,0.0035361617240030592,6.517308504542179
